feedback_id,case_id,contact_id,dealer_id,vehicle_id,survey_date_key,csat_score,nps_score,comment_text
FDB-02345,CASE-06118,CON-05470,DLR-01,VHL-017,20241003,3,6,Service was acceptable
FDB-02346,CASE-06121,CON-03109,DLR-04,VHL-008,20240329,5,9,Very smooth service experience
FDB-02347,CASE-06122,CON-02963,DLR-08,VHL-027,20230728,4,7,Good overall service
FDB-02348,CASE-06123,CON-02856,DLR-07,VHL-039,20241222,4,8,Satisfied but communication could improve
FDB-02349,CASE-06126,CON-01741,DLR-05,VHL-011,20230214,5,10,Very smooth service experience
FDB-02350,CASE-06127,CON-02912,DLR-06,VHL-019,20240516,4,7,Good overall service
FDB-02351,CASE-06128,CON-00360,DLR-11,VHL-045,20240114,5,9,Excellent support from the service team
FDB-02352,CASE-06130,CON-03180,DLR-01,VHL-010,20230105,5,9,Excellent support from the service team
FDB-02353,CASE-06134,CON-04817,DLR-12,VHL-029,20230418,5,10,Very smooth service experience
FDB-02354,CASE-06137,CON-01194,DLR-06,VHL-001,20241102,3,7,Average experience
FDB-02355,CASE-06139,CON-05167,DLR-10,VHL-041,20230110,4,7,Satisfied but communication could improve
FDB-02356,CASE-06140,CON-00326,DLR-01,VHL-020,20231227,3,6,Service was acceptable
FDB-02357,CASE-06142,CON-03277,DLR-05,VHL-013,20241016,4,8,Good overall service
FDB-02358,CASE-06143,CON-03562,DLR-03,VHL-034,20230622,4,9,Satisfied but communication could improve
FDB-02359,CASE-06146,CON-03117,DLR-02,VHL-020,20240813,2,5,Resolution took too long
FDB-02360,CASE-06147,CON-02184,DLR-10,VHL-009,20240817,4,8,Good overall service
FDB-02361,CASE-06150,CON-04952,DLR-10,VHL-011,20230428,4,9,Satisfied but communication could improve
FDB-02362,CASE-06154,CON-01519,DLR-09,VHL-004,20240710,3,7,Problem solved but took longer than expected
FDB-02363,CASE-06155,CON-02436,DLR-05,VHL-004,20230802,3,6,Average experience
FDB-02364,CASE-06156,CON-02101,DLR-07,VHL-004,20231104,5,10,Quick resolution and good communication
FDB-02365,CASE-06160,CON-04135,DLR-02,VHL-009,20240414,4,7,Good overall service
FDB-02366,CASE-06164,CON-03770,DLR-03,VHL-018,20230123,3,6,Average experience
FDB-02367,CASE-06169,CON-00157,DLR-03,VHL-038,20241109,3,6,Average experience
FDB-02368,CASE-06177,CON-05238,DLR-07,VHL-025,20230611,3,5,Problem solved but took longer than expected
FDB-02369,CASE-06180,CON-03032,DLR-11,VHL-004,20231003,4,9,Satisfied but communication could improve
FDB-02370,CASE-06185,CON-03472,DLR-04,VHL-036,20240127,5,9,Excellent support from the service team
FDB-02371,CASE-06187,CON-04530,DLR-08,VHL-013,20240610,4,9,Issue solved with minor delays
FDB-02372,CASE-06190,CON-03222,DLR-10,VHL-029,20241211,4,7,Satisfied but communication could improve
FDB-02373,CASE-06191,CON-00657,DLR-02,VHL-035,20240915,4,8,Good overall service
FDB-02374,CASE-06198,CON-05534,DLR-09,VHL-014,20240821,4,8,Issue solved with minor delays
FDB-02375,CASE-06201,CON-01230,DLR-10,VHL-012,20240731,4,7,Good overall service
FDB-02376,CASE-06206,CON-05706,DLR-05,VHL-025,20230618,5,9,Very smooth service experience
FDB-02377,CASE-06207,CON-05180,DLR-12,VHL-044,20230104,4,8,Issue solved with minor delays
FDB-02378,CASE-06210,CON-01591,DLR-08,VHL-036,20240218,4,8,Issue solved with minor delays
FDB-02379,CASE-06212,CON-00925,DLR-05,VHL-019,20230529,3,6,Average experience
FDB-02380,CASE-06215,CON-01230,DLR-09,VHL-030,20240531,3,6,Average experience
FDB-02381,CASE-06219,CON-01283,DLR-05,VHL-007,20230513,4,8,Good overall service
FDB-02382,CASE-06223,CON-00540,DLR-09,VHL-025,20230716,4,8,Issue solved with minor delays
FDB-02383,CASE-06225,CON-05231,DLR-01,VHL-034,20240114,4,7,Good overall service
FDB-02384,CASE-06226,CON-02787,DLR-02,VHL-013,20231228,4,8,Satisfied but communication could improve
FDB-02385,CASE-06227,CON-03804,DLR-12,VHL-023,20230209,4,7,Satisfied but communication could improve
FDB-02386,CASE-06233,CON-02091,DLR-04,VHL-035,20240830,4,7,Issue solved with minor delays
FDB-02387,CASE-06235,CON-03690,DLR-03,VHL-034,20240114,3,6,Problem solved but took longer than expected
FDB-02388,CASE-06237,CON-03774,DLR-05,VHL-011,20240324,4,7,Issue solved with minor delays
FDB-02389,CASE-06238,CON-00538,DLR-10,VHL-040,20230626,5,10,Excellent support from the service team
FDB-02390,CASE-06239,CON-04401,DLR-05,VHL-017,20240330,5,10,Quick resolution and good communication
FDB-02391,CASE-06244,CON-01935,DLR-08,VHL-022,20231231,3,5,Service was acceptable
FDB-02392,CASE-06245,CON-03864,DLR-03,VHL-018,20230923,4,8,Issue solved with minor delays
FDB-02393,CASE-06256,CON-02237,DLR-09,VHL-044,20240106,3,7,Average experience
FDB-02394,CASE-06260,CON-05477,DLR-02,VHL-042,20230123,4,7,Satisfied but communication could improve
FDB-02395,CASE-06261,CON-05692,DLR-03,VHL-003,20230111,4,7,Good overall service
FDB-02396,CASE-06264,CON-02543,DLR-02,VHL-033,20240626,3,5,Average experience
FDB-02397,CASE-06266,CON-03461,DLR-04,VHL-015,20230912,4,9,Issue solved with minor delays
FDB-02398,CASE-06268,CON-02031,DLR-10,VHL-005,20241129,4,8,Issue solved with minor delays
FDB-02399,CASE-06275,CON-00837,DLR-11,VHL-033,20230203,4,8,Issue solved with minor delays
FDB-02400,CASE-06281,CON-00064,DLR-06,VHL-028,20240801,4,8,Satisfied but communication could improve
FDB-02401,CASE-06288,CON-01712,DLR-10,VHL-024,20240113,3,5,Problem solved but took longer than expected
FDB-02402,CASE-06291,CON-03492,DLR-07,VHL-003,20240207,4,7,Good overall service
FDB-02403,CASE-06293,CON-02913,DLR-02,VHL-021,20240515,4,7,Good overall service
FDB-02404,CASE-06294,CON-05141,DLR-06,VHL-001,20230828,4,9,Issue solved with minor delays
FDB-02405,CASE-06300,CON-01745,DLR-11,VHL-038,20241022,5,10,Quick resolution and good communication
FDB-02406,CASE-06304,CON-00214,DLR-12,VHL-036,20230518,3,6,Problem solved but took longer than expected
FDB-02407,CASE-06309,CON-03991,DLR-06,VHL-014,20230627,3,6,Service was acceptable
FDB-02408,CASE-06310,CON-04679,DLR-09,VHL-019,20241116,4,7,Satisfied but communication could improve
FDB-02409,CASE-06313,CON-00752,DLR-11,VHL-025,20241015,5,10,Excellent support from the service team
FDB-02410,CASE-06317,CON-01433,DLR-04,VHL-029,20230109,2,2,Needed multiple follow-ups to get help
FDB-02411,CASE-06319,CON-01086,DLR-01,VHL-005,20230629,5,9,Quick resolution and good communication
FDB-02412,CASE-06320,CON-03858,DLR-10,VHL-024,20231001,5,10,Excellent support from the service team
FDB-02413,CASE-06324,CON-03145,DLR-11,VHL-010,20240413,4,7,Good overall service
FDB-02414,CASE-06326,CON-04211,DLR-01,VHL-015,20240115,2,5,Resolution took too long
FDB-02415,CASE-06328,CON-03138,DLR-11,VHL-019,20230604,3,7,Problem solved but took longer than expected
FDB-02416,CASE-06329,CON-01042,DLR-02,VHL-024,20230225,4,7,Good overall service
FDB-02417,CASE-06330,CON-00592,DLR-09,VHL-035,20240227,4,8,Good overall service
FDB-02418,CASE-06332,CON-02345,DLR-10,VHL-044,20240611,4,9,Satisfied but communication could improve
FDB-02419,CASE-06336,CON-03022,DLR-08,VHL-026,20240902,4,7,Satisfied but communication could improve
FDB-02420,CASE-06338,CON-03934,DLR-01,VHL-008,20230607,3,7,Service was acceptable
FDB-02421,CASE-06340,CON-05422,DLR-02,VHL-036,20230728,5,10,Very smooth service experience
FDB-02422,CASE-06342,CON-05025,DLR-02,VHL-045,20231015,5,10,Quick resolution and good communication
FDB-02423,CASE-06346,CON-04510,DLR-12,VHL-028,20230824,3,5,Service was acceptable
FDB-02424,CASE-06348,CON-00733,DLR-09,VHL-022,20240723,4,9,Issue solved with minor delays
FDB-02425,CASE-06349,CON-01636,DLR-09,VHL-032,20231225,3,7,Problem solved but took longer than expected
FDB-02426,CASE-06351,CON-01511,DLR-04,VHL-019,20230522,4,7,Good overall service
FDB-02427,CASE-06353,CON-01195,DLR-02,VHL-041,20230727,3,5,Average experience
FDB-02428,CASE-06355,CON-05728,DLR-10,VHL-026,20230719,3,6,Service was acceptable
FDB-02429,CASE-06357,CON-01061,DLR-12,VHL-029,20230523,5,10,Very smooth service experience
FDB-02430,CASE-06361,CON-04787,DLR-10,VHL-006,20231119,3,7,Service was acceptable
FDB-02431,CASE-06366,CON-05461,DLR-03,VHL-022,20230124,4,8,Good overall service
FDB-02432,CASE-06368,CON-00344,DLR-11,VHL-014,20240725,4,7,Good overall service
FDB-02433,CASE-06370,CON-04519,DLR-05,VHL-033,20241201,4,7,Good overall service
FDB-02434,CASE-06374,CON-05766,DLR-11,VHL-018,20230422,4,7,Satisfied but communication could improve
FDB-02435,CASE-06377,CON-01492,DLR-05,VHL-014,20230402,4,8,Satisfied but communication could improve
FDB-02436,CASE-06378,CON-02338,DLR-12,VHL-025,20240916,2,4,Needed multiple follow-ups to get help
FDB-02437,CASE-06381,CON-01639,DLR-11,VHL-031,20240429,4,7,Good overall service
FDB-02438,CASE-06388,CON-05216,DLR-08,VHL-023,20230623,5,9,Quick resolution and good communication
FDB-02439,CASE-06390,CON-05756,DLR-04,VHL-020,20240604,3,5,Problem solved but took longer than expected
FDB-02440,CASE-06391,CON-01323,DLR-05,VHL-010,20230603,2,3,Needed multiple follow-ups to get help
FDB-02441,CASE-06395,CON-03759,DLR-01,VHL-021,20240630,5,10,Quick resolution and good communication
FDB-02442,CASE-06398,CON-01188,DLR-04,VHL-007,20230821,5,9,Very smooth service experience
FDB-02443,CASE-06401,CON-05685,DLR-04,VHL-010,20230130,3,6,Problem solved but took longer than expected
FDB-02444,CASE-06406,CON-02091,DLR-05,VHL-013,20240917,5,9,Quick resolution and good communication
FDB-02445,CASE-06408,CON-00925,DLR-05,VHL-027,20230105,3,7,Problem solved but took longer than expected
FDB-02446,CASE-06410,CON-02004,DLR-04,VHL-045,20231001,3,7,Service was acceptable
FDB-02447,CASE-06411,CON-03011,DLR-06,VHL-025,20231121,4,8,Satisfied but communication could improve
FDB-02448,CASE-06413,CON-05755,DLR-04,VHL-003,20231215,4,8,Satisfied but communication could improve
FDB-02449,CASE-06414,CON-03169,DLR-07,VHL-016,20240120,4,7,Satisfied but communication could improve
FDB-02450,CASE-06415,CON-04253,DLR-03,VHL-045,20231020,4,7,Satisfied but communication could improve
FDB-02451,CASE-06416,CON-02354,DLR-03,VHL-006,20240502,4,7,Good overall service
FDB-02452,CASE-06417,CON-03645,DLR-05,VHL-011,20230612,4,7,Good overall service
FDB-02453,CASE-06421,CON-01764,DLR-09,VHL-020,20231022,4,7,Issue solved with minor delays
FDB-02454,CASE-06423,CON-05721,DLR-05,VHL-031,20230409,4,8,Good overall service
FDB-02455,CASE-06424,CON-01574,DLR-11,VHL-001,20231102,3,5,Service was acceptable
FDB-02456,CASE-06425,CON-04892,DLR-08,VHL-039,20240229,5,9,Quick resolution and good communication
FDB-02457,CASE-06426,CON-03774,DLR-09,VHL-009,20241022,4,7,Good overall service
FDB-02458,CASE-06427,CON-03271,DLR-02,VHL-015,20240228,4,8,Good overall service
FDB-02459,CASE-06428,CON-00953,DLR-05,VHL-003,20241231,4,8,Issue solved with minor delays
FDB-02460,CASE-06430,CON-00961,DLR-03,VHL-029,20241027,4,8,Issue solved with minor delays
FDB-02461,CASE-06432,CON-03066,DLR-05,VHL-029,20240407,4,8,Satisfied but communication could improve
FDB-02462,CASE-06435,CON-05395,DLR-10,VHL-041,20240719,4,8,Satisfied but communication could improve
FDB-02463,CASE-06437,CON-00520,DLR-06,VHL-039,20230620,3,6,Problem solved but took longer than expected
FDB-02464,CASE-06438,CON-05009,DLR-10,VHL-010,20240912,4,8,Issue solved with minor delays
FDB-02465,CASE-06442,CON-02917,DLR-10,VHL-023,20231117,5,10,Very smooth service experience
FDB-02466,CASE-06443,CON-00579,DLR-07,VHL-009,20231011,5,10,Quick resolution and good communication
FDB-02467,CASE-06446,CON-00547,DLR-06,VHL-015,20241202,4,8,Issue solved with minor delays
FDB-02468,CASE-06450,CON-02113,DLR-05,VHL-043,20230131,4,7,Issue solved with minor delays
FDB-02469,CASE-06457,CON-02374,DLR-12,VHL-027,20241002,5,10,Quick resolution and good communication
FDB-02470,CASE-06464,CON-04974,DLR-08,VHL-004,20240909,4,7,Issue solved with minor delays
FDB-02471,CASE-06466,CON-00041,DLR-10,VHL-014,20240317,5,9,Quick resolution and good communication
FDB-02472,CASE-06470,CON-04326,DLR-04,VHL-031,20240523,5,10,Quick resolution and good communication
FDB-02473,CASE-06471,CON-01887,DLR-05,VHL-021,20240723,3,5,Average experience
FDB-02474,CASE-06472,CON-02719,DLR-10,VHL-044,20240521,3,6,Service was acceptable
FDB-02475,CASE-06474,CON-04368,DLR-01,VHL-001,20240924,3,6,Service was acceptable
FDB-02476,CASE-06477,CON-01646,DLR-12,VHL-032,20240609,3,6,Problem solved but took longer than expected
FDB-02477,CASE-06484,CON-03589,DLR-04,VHL-045,20230412,4,7,Good overall service
FDB-02478,CASE-06486,CON-01715,DLR-08,VHL-009,20241127,4,8,Good overall service
FDB-02479,CASE-06487,CON-04940,DLR-07,VHL-012,20240814,3,7,Average experience
FDB-02480,CASE-06488,CON-00482,DLR-09,VHL-037,20230714,5,9,Very smooth service experience
FDB-02481,CASE-06491,CON-03919,DLR-03,VHL-007,20230720,4,9,Issue solved with minor delays
FDB-02482,CASE-06493,CON-03316,DLR-05,VHL-007,20241118,4,8,Issue solved with minor delays
FDB-02483,CASE-06496,CON-04862,DLR-06,VHL-027,20240123,5,9,Quick resolution and good communication
FDB-02484,CASE-06498,CON-03643,DLR-09,VHL-045,20241203,4,7,Satisfied but communication could improve
FDB-02485,CASE-06499,CON-04277,DLR-10,VHL-021,20230613,4,8,Satisfied but communication could improve
FDB-02486,CASE-06503,CON-02092,DLR-02,VHL-028,20241003,5,9,Excellent support from the service team
FDB-02487,CASE-06506,CON-01963,DLR-10,VHL-044,20240411,4,8,Issue solved with minor delays
FDB-02488,CASE-06507,CON-02300,DLR-05,VHL-001,20230501,4,8,Good overall service
FDB-02489,CASE-06510,CON-04581,DLR-09,VHL-031,20240204,3,6,Average experience
FDB-02490,CASE-06514,CON-03637,DLR-09,VHL-038,20230427,2,3,Resolution took too long
FDB-02491,CASE-06515,CON-05165,DLR-07,VHL-045,20231203,4,8,Good overall service
FDB-02492,CASE-06517,CON-02085,DLR-10,VHL-033,20241124,3,5,Problem solved but took longer than expected
FDB-02493,CASE-06521,CON-01693,DLR-08,VHL-009,20240523,3,6,Problem solved but took longer than expected
FDB-02494,CASE-06525,CON-00147,DLR-01,VHL-011,20240809,5,10,Very smooth service experience
FDB-02495,CASE-06527,CON-04443,DLR-07,VHL-012,20241020,3,5,Average experience
FDB-02496,CASE-06528,CON-04858,DLR-08,VHL-043,20240714,5,10,Excellent support from the service team
FDB-02497,CASE-06530,CON-05658,DLR-05,VHL-002,20230714,4,8,Satisfied but communication could improve
FDB-02498,CASE-06536,CON-03343,DLR-10,VHL-025,20241219,4,7,Good overall service
FDB-02499,CASE-06538,CON-05397,DLR-03,VHL-011,20240924,5,10,Very smooth service experience
FDB-02500,CASE-06539,CON-02883,DLR-09,VHL-022,20241101,3,6,Average experience
FDB-02501,CASE-06540,CON-02223,DLR-07,VHL-002,20230723,4,9,Good overall service
FDB-02502,CASE-06541,CON-00896,DLR-02,VHL-035,20240608,5,10,Quick resolution and good communication
FDB-02503,CASE-06543,CON-00388,DLR-04,VHL-042,20241115,3,6,Average experience
FDB-02504,CASE-06544,CON-01762,DLR-08,VHL-017,20230718,4,7,Issue solved with minor delays
FDB-02505,CASE-06546,CON-03850,DLR-04,VHL-006,20241008,4,8,Issue solved with minor delays
FDB-02506,CASE-06562,CON-03338,DLR-06,VHL-030,20240114,4,7,Issue solved with minor delays
FDB-02507,CASE-06564,CON-04253,DLR-08,VHL-038,20240716,5,9,Excellent support from the service team
FDB-02508,CASE-06569,CON-04103,DLR-11,VHL-019,20240115,4,8,Good overall service
FDB-02509,CASE-06570,CON-00061,DLR-05,VHL-012,20230707,2,3,Resolution took too long
FDB-02510,CASE-06571,CON-01439,DLR-02,VHL-019,20231124,3,5,Average experience
FDB-02511,CASE-06575,CON-03148,DLR-01,VHL-022,20240408,4,7,Satisfied but communication could improve
FDB-02512,CASE-06576,CON-01563,DLR-02,VHL-016,20241229,4,8,Good overall service
FDB-02513,CASE-06579,CON-01802,DLR-10,VHL-008,20240721,5,9,Excellent support from the service team
FDB-02514,CASE-06590,CON-01124,DLR-09,VHL-034,20241214,4,7,Satisfied but communication could improve
FDB-02515,CASE-06591,CON-01544,DLR-10,VHL-036,20240402,4,8,Good overall service
FDB-02516,CASE-06592,CON-01072,DLR-10,VHL-030,20241210,4,8,Good overall service
FDB-02517,CASE-06593,CON-05070,DLR-12,VHL-030,20231025,4,8,Good overall service
FDB-02518,CASE-06594,CON-02221,DLR-10,VHL-020,20240817,3,7,Problem solved but took longer than expected
FDB-02519,CASE-06596,CON-03872,DLR-09,VHL-033,20240206,4,8,Good overall service
FDB-02520,CASE-06601,CON-00788,DLR-08,VHL-044,20240322,4,9,Satisfied but communication could improve
FDB-02521,CASE-06605,CON-05048,DLR-07,VHL-023,20240805,4,8,Satisfied but communication could improve
FDB-02522,CASE-06606,CON-05798,DLR-05,VHL-019,20241126,5,9,Excellent support from the service team
FDB-02523,CASE-06607,CON-00144,DLR-03,VHL-044,20241008,5,9,Very smooth service experience
FDB-02524,CASE-06609,CON-01153,DLR-09,VHL-016,20230404,4,7,Satisfied but communication could improve
FDB-02525,CASE-06614,CON-01825,DLR-06,VHL-025,20241018,5,10,Very smooth service experience
FDB-02526,CASE-06615,CON-04760,DLR-04,VHL-021,20240810,4,8,Satisfied but communication could improve
FDB-02527,CASE-06616,CON-04645,DLR-06,VHL-026,20241223,4,9,Good overall service
FDB-02528,CASE-06617,CON-05654,DLR-10,VHL-010,20230602,5,9,Excellent support from the service team
FDB-02529,CASE-06618,CON-05380,DLR-12,VHL-007,20231128,5,9,Excellent support from the service team
FDB-02530,CASE-06622,CON-04316,DLR-07,VHL-012,20230226,3,6,Average experience
FDB-02531,CASE-06625,CON-05509,DLR-02,VHL-028,20240721,3,6,Average experience
FDB-02532,CASE-06628,CON-01385,DLR-04,VHL-043,20240910,3,6,Problem solved but took longer than expected
FDB-02533,CASE-06629,CON-01833,DLR-02,VHL-030,20240330,3,5,Problem solved but took longer than expected
FDB-02534,CASE-06632,CON-02091,DLR-02,VHL-027,20231213,3,5,Problem solved but took longer than expected
FDB-02535,CASE-06633,CON-02780,DLR-10,VHL-017,20230527,4,8,Good overall service
FDB-02536,CASE-06636,CON-02874,DLR-12,VHL-008,20240402,4,8,Issue solved with minor delays
FDB-02537,CASE-06639,CON-04820,DLR-01,VHL-035,20240905,5,10,Excellent support from the service team
FDB-02538,CASE-06642,CON-04219,DLR-01,VHL-019,20240903,5,10,Quick resolution and good communication
FDB-02539,CASE-06645,CON-05484,DLR-04,VHL-022,20240214,3,5,Service was acceptable
FDB-02540,CASE-06648,CON-03292,DLR-12,VHL-041,20230728,4,8,Good overall service
FDB-02541,CASE-06649,CON-03568,DLR-10,VHL-038,20240824,4,8,Good overall service
FDB-02542,CASE-06660,CON-00708,DLR-01,VHL-035,20231117,3,6,Average experience
FDB-02543,CASE-06661,CON-01195,DLR-01,VHL-026,20241207,4,8,Issue solved with minor delays
FDB-02544,CASE-06663,CON-05187,DLR-05,VHL-016,20230212,4,9,Issue solved with minor delays
FDB-02545,CASE-06664,CON-03101,DLR-05,VHL-025,20240509,5,10,Very smooth service experience
FDB-02546,CASE-06671,CON-00237,DLR-07,VHL-001,20240710,4,8,Satisfied but communication could improve
FDB-02547,CASE-06672,CON-04306,DLR-06,VHL-019,20231024,2,4,Needed multiple follow-ups to get help
FDB-02548,CASE-06673,CON-03008,DLR-11,VHL-001,20240709,4,9,Good overall service
FDB-02549,CASE-06680,CON-01477,DLR-04,VHL-003,20230716,5,9,Excellent support from the service team
FDB-02550,CASE-06681,CON-03937,DLR-04,VHL-022,20231030,4,7,Satisfied but communication could improve
FDB-02551,CASE-06684,CON-03940,DLR-12,VHL-011,20240115,3,7,Average experience
FDB-02552,CASE-06685,CON-01798,DLR-09,VHL-010,20240404,3,5,Average experience
FDB-02553,CASE-06687,CON-00841,DLR-09,VHL-007,20241105,4,8,Issue solved with minor delays
FDB-02554,CASE-06689,CON-05042,DLR-12,VHL-021,20230528,4,7,Good overall service
FDB-02555,CASE-06690,CON-00766,DLR-07,VHL-008,20240109,4,7,Issue solved with minor delays
FDB-02556,CASE-06691,CON-02200,DLR-12,VHL-044,20240713,5,9,Very smooth service experience
FDB-02557,CASE-06694,CON-05487,DLR-07,VHL-030,20240106,3,6,Problem solved but took longer than expected
