lead_id,created_date_key,dealer_id,contact_id,lead_source,lead_status,vehicle_interest,assigned_to_rep,first_response_hours,is_converted,converted_date_key,opportunity_id,lost_reason,age_at_close_days,region
LD-10521,20230907,DLR-03,CON-04623,Web Form,Qualified,VHL-030,REP-09,6.85,False,,,,13,North
LD-10522,20231213,DLR-10,CON-00367,Web Form,Lost,VHL-012,REP-07,9.08,False,,,No Budget,36,West
LD-10523,20230413,DLR-08,CON-04345,Campaign,Lost,VHL-004,REP-18,5.08,False,,,Price,2,East
LD-10524,20231230,DLR-08,CON-01289,Referral,New,VHL-004,REP-11,2.91,False,,,,2,East
LD-10525,20240613,DLR-11,CON-00277,Walk-in,Converted,VHL-035,REP-13,0.57,True,20240613.0,OPP-02304,,40,West
LD-10526,20230410,DLR-07,CON-04836,Walk-in,Converted,VHL-041,REP-18,0.47,True,20230410.0,OPP-00894,,13,East
LD-10527,20230327,DLR-11,CON-00378,Web Form,Lost,VHL-040,REP-22,6.25,False,,,Price,48,West
LD-10528,20240918,DLR-11,CON-00048,Campaign,Working,VHL-042,REP-09,14.53,False,,,,19,West
LD-10529,20240217,DLR-05,CON-00955,Walk-in,Converted,VHL-007,REP-17,0.84,True,20240217.0,OPP-03525,,21,South
LD-10530,20231104,DLR-02,CON-03228,Web Form,New,VHL-017,REP-06,8.62,False,,,,26,North
LD-10531,20231113,DLR-07,CON-05589,Campaign,Qualified,VHL-006,REP-01,39.41,False,,,,14,East
LD-10532,20230822,DLR-07,CON-00198,Walk-in,Working,VHL-029,REP-18,0.34,False,,,,7,East
LD-10533,20241231,DLR-03,CON-02321,Campaign,Lost,VHL-003,REP-11,19.65,False,,,No Budget,38,North
LD-10534,20241121,DLR-09,CON-01144,Campaign,Working,VHL-045,REP-22,32.16,False,,,,7,East
LD-10535,20231211,DLR-07,CON-00428,Web Form,Converted,VHL-026,REP-23,2.01,True,20231211.0,OPP-01611,,42,East
LD-10536,20240328,DLR-11,CON-01739,Web Form,Working,VHL-021,REP-03,3.65,False,,,,7,West
LD-10537,20230128,DLR-05,CON-03374,Referral,Converted,VHL-024,REP-05,4.65,True,20230128.0,OPP-03841,,15,South
LD-10538,20230801,DLR-11,CON-00700,Web Form,Lost,VHL-006,REP-10,3.81,False,,,No Response,15,West
LD-10539,20230530,DLR-10,CON-02686,Referral,Lost,VHL-027,REP-19,0.27,False,,,Price,15,West
LD-10540,20240113,DLR-12,CON-02783,Phone Inbound,Lost,VHL-039,REP-18,0.53,False,,,No Response,27,West
LD-10541,20240121,DLR-09,CON-00106,Social Media,Working,VHL-045,REP-17,19.27,False,,,,21,East
LD-10542,20230405,DLR-09,CON-01358,Campaign,Lost,VHL-020,REP-17,25.84,False,,,Bought Elsewhere,10,East
LD-10543,20230607,DLR-11,CON-05111,Social Media,Qualified,VHL-033,REP-21,36.83,False,,,,10,West
LD-10544,20240410,DLR-05,CON-05795,Web Form,Lost,VHL-003,REP-13,0.1,False,,,Bought Elsewhere,49,South
LD-10545,20240830,DLR-11,CON-00039,Web Form,Qualified,VHL-025,REP-16,7.43,False,,,,29,West
LD-10546,20240901,DLR-02,CON-01236,Referral,New,VHL-003,REP-22,3.67,False,,,,3,North
LD-10547,20240914,DLR-12,CON-01200,Referral,New,VHL-034,REP-06,3.53,False,,,,11,West
LD-10548,20230927,DLR-02,CON-04865,Walk-in,Converted,VHL-038,REP-21,0.77,True,20230927.0,OPP-04325,,45,North
LD-10549,20240616,DLR-11,CON-05540,Referral,Converted,VHL-044,REP-15,2.42,True,20240616.0,OPP-02583,,40,West
LD-10550,20231216,DLR-01,CON-02450,Campaign,New,VHL-040,REP-05,31.13,False,,,,27,North
LD-10551,20241109,DLR-02,CON-05377,Web Form,Lost,VHL-011,REP-04,5.74,False,,,No Budget,45,North
LD-10552,20230913,DLR-05,CON-03969,Web Form,Qualified,VHL-043,REP-02,2.86,False,,,,11,South
LD-10553,20240325,DLR-05,CON-02230,Social Media,New,VHL-030,REP-05,20.43,False,,,,4,South
LD-10554,20240518,DLR-03,CON-00167,Web Form,Working,VHL-036,REP-14,2.65,False,,,,28,North
LD-10555,20230823,DLR-01,CON-03922,Referral,Working,VHL-003,REP-04,4.51,False,,,,11,North
LD-10556,20240329,DLR-08,CON-00689,Walk-in,Working,VHL-026,REP-07,0.1,False,,,,10,East
LD-10557,20230317,DLR-07,CON-00794,Web Form,Working,VHL-045,REP-05,9.6,False,,,,1,East
LD-10558,20230522,DLR-01,CON-01012,Social Media,Qualified,VHL-012,REP-16,32.81,False,,,,14,North
LD-10559,20230105,DLR-08,CON-03490,Social Media,Lost,VHL-003,REP-06,34.77,False,,,No Response,9,East
LD-10560,20240511,DLR-12,CON-02648,Web Form,Qualified,VHL-028,REP-18,13.95,False,,,,29,West
LD-10561,20240724,DLR-10,CON-04805,Web Form,Converted,VHL-007,REP-02,6.75,True,20240724.0,OPP-03908,,26,West
LD-10562,20230404,DLR-02,CON-03472,Referral,New,VHL-039,REP-14,3.92,False,,,,6,North
LD-10563,20230408,DLR-08,CON-04536,Web Form,Converted,VHL-009,REP-12,8.65,True,20230408.0,OPP-00432,,13,East
LD-10564,20240504,DLR-01,CON-00696,Web Form,Working,VHL-031,REP-02,7.89,False,,,,1,North
LD-10565,20230109,DLR-09,CON-00761,Campaign,Working,VHL-025,REP-02,47.0,False,,,,13,East
LD-10566,20230307,DLR-05,CON-01595,Web Form,Lost,VHL-015,REP-15,2.73,False,,,Bought Elsewhere,23,South
LD-10567,20231101,DLR-10,CON-03537,Walk-in,Converted,VHL-033,REP-06,0.89,True,20231101.0,OPP-03325,,15,West
LD-10568,20241128,DLR-01,CON-03633,Web Form,Lost,VHL-009,REP-10,11.13,False,,,No Budget,38,North
LD-10569,20231226,DLR-07,CON-04319,Walk-in,Working,VHL-027,REP-05,0.36,False,,,,21,East
LD-10570,20230904,DLR-03,CON-04181,Walk-in,Converted,VHL-009,REP-08,0.99,True,20230904.0,OPP-02186,,34,North
LD-10571,20230616,DLR-03,CON-01558,Web Form,Converted,VHL-014,REP-19,1.11,True,20230616.0,OPP-00877,,39,North
LD-10572,20240821,DLR-07,CON-01134,Campaign,Lost,VHL-042,REP-22,18.78,False,,,Bought Elsewhere,58,East
LD-10573,20230123,DLR-05,CON-04494,Walk-in,Converted,VHL-038,REP-23,0.14,True,20230123.0,OPP-04020,,12,South
LD-10574,20230621,DLR-04,CON-00650,Web Form,Lost,VHL-044,REP-19,10.15,False,,,No Budget,51,South
LD-10575,20230309,DLR-07,CON-05161,Web Form,Working,VHL-023,REP-23,4.05,False,,,,11,East
LD-10576,20230316,DLR-05,CON-04781,Social Media,Working,VHL-025,REP-23,41.2,False,,,,9,South
LD-10577,20240330,DLR-12,CON-04941,Walk-in,Working,VHL-019,REP-15,0.44,False,,,,7,West
LD-10578,20240420,DLR-10,CON-03050,Phone Inbound,Working,VHL-006,REP-22,0.18,False,,,,20,West
LD-10579,20241107,DLR-01,CON-02589,Web Form,Qualified,VHL-016,REP-19,10.05,False,,,,20,North
LD-10580,20230515,DLR-04,CON-01652,Web Form,Working,VHL-025,REP-04,7.43,False,,,,20,South
LD-10581,20230820,DLR-09,CON-03137,Social Media,New,VHL-032,REP-03,22.94,False,,,,6,East
LD-10582,20240307,DLR-04,CON-05744,Campaign,Lost,VHL-001,REP-07,52.01,False,,,No Response,1,South
LD-10583,20230805,DLR-03,CON-04776,Campaign,Lost,VHL-004,REP-21,19.13,False,,,Bought Elsewhere,5,North
LD-10584,20240706,DLR-06,CON-02982,Web Form,Working,VHL-042,REP-24,0.1,False,,,,11,South
LD-10585,20230704,DLR-06,CON-04080,Campaign,Lost,VHL-002,REP-03,15.58,False,,,Bought Elsewhere,27,South
LD-10586,20230625,DLR-10,CON-01855,Phone Inbound,Working,VHL-035,REP-21,0.1,False,,,,30,West
LD-10587,20240929,DLR-06,CON-04775,Walk-in,Lost,VHL-028,REP-14,0.75,False,,,No Budget,38,South
LD-10588,20240206,DLR-05,CON-03333,Web Form,Converted,VHL-006,REP-13,9.79,True,20240206.0,OPP-00640,,5,South
LD-10589,20230601,DLR-02,CON-02272,Walk-in,Converted,VHL-032,REP-04,0.62,True,20230601.0,OPP-01468,,21,North
LD-10590,20231010,DLR-01,CON-03436,Phone Inbound,Lost,VHL-037,REP-02,0.19,False,,,No Budget,42,North
LD-10591,20230303,DLR-02,CON-01055,Web Form,Qualified,VHL-038,REP-18,7.38,False,,,,8,North
LD-10592,20231031,DLR-09,CON-01942,Walk-in,New,VHL-021,REP-04,0.39,False,,,,23,East
LD-10593,20240629,DLR-07,CON-00950,Web Form,Converted,VHL-005,REP-19,8.18,True,20240629.0,OPP-02961,,14,East
LD-10594,20230524,DLR-01,CON-04762,Campaign,Working,VHL-003,REP-14,32.35,False,,,,16,North
LD-10595,20240411,DLR-04,CON-00036,Web Form,Working,VHL-001,REP-19,9.84,False,,,,9,South
LD-10596,20241026,DLR-07,CON-04775,Web Form,Lost,VHL-023,REP-11,10.5,False,,,Bought Elsewhere,6,East
LD-10597,20241012,DLR-09,CON-05613,Referral,Converted,VHL-038,REP-21,3.75,True,20241012.0,OPP-00322,,37,East
LD-10598,20230131,DLR-10,CON-05106,Walk-in,Converted,VHL-009,REP-03,0.77,True,20230131.0,OPP-01173,,2,West
LD-10599,20230521,DLR-09,CON-05773,Referral,Lost,VHL-012,REP-22,3.43,False,,,Bought Elsewhere,13,East
LD-10600,20240418,DLR-07,CON-03862,Walk-in,Converted,VHL-041,REP-12,0.61,True,20240418.0,OPP-02832,,25,East
LD-10601,20230916,DLR-01,CON-04853,Web Form,Working,VHL-021,REP-18,13.26,False,,,,14,North
LD-10602,20240415,DLR-11,CON-02483,Web Form,Lost,VHL-019,REP-14,5.84,False,,,Bought Elsewhere,29,West
LD-10603,20230125,DLR-03,CON-05494,Referral,Qualified,VHL-039,REP-20,1.72,False,,,,25,North
LD-10604,20240529,DLR-09,CON-02494,Walk-in,Converted,VHL-040,REP-22,0.14,True,20240529.0,OPP-03479,,23,East
LD-10605,20240118,DLR-05,CON-04846,Phone Inbound,Converted,VHL-005,REP-09,0.28,True,20240118.0,OPP-03542,,25,South
LD-10606,20240120,DLR-01,CON-02839,Social Media,Working,VHL-012,REP-12,13.76,False,,,,21,North
LD-10607,20230714,DLR-09,CON-02772,Walk-in,Converted,VHL-001,REP-07,0.64,True,20230714.0,OPP-03716,,14,East
LD-10608,20240104,DLR-05,CON-04758,Web Form,New,VHL-004,REP-01,8.06,False,,,,10,South
LD-10609,20240924,DLR-03,CON-00670,Web Form,Lost,VHL-036,REP-10,13.04,False,,,Bought Elsewhere,14,North
LD-10610,20240430,DLR-08,CON-02255,Phone Inbound,Converted,VHL-033,REP-15,0.15,True,20240430.0,OPP-02738,,23,East
LD-10611,20230511,DLR-11,CON-00058,Campaign,Lost,VHL-008,REP-02,21.97,False,,,No Budget,37,West
LD-10612,20240330,DLR-12,CON-05270,Web Form,Lost,VHL-024,REP-16,12.99,False,,,No Budget,41,West
LD-10613,20230423,DLR-05,CON-03231,Campaign,Lost,VHL-027,REP-15,37.83,False,,,No Budget,16,South
LD-10614,20230403,DLR-05,CON-04857,Web Form,Working,VHL-040,REP-17,5.78,False,,,,20,South
LD-10615,20241106,DLR-12,CON-04197,Social Media,Lost,VHL-040,REP-15,38.18,False,,,Bought Elsewhere,53,West
LD-10616,20241126,DLR-11,CON-02718,Social Media,Qualified,VHL-034,REP-15,39.53,False,,,,12,West
LD-10617,20231112,DLR-03,CON-02176,Walk-in,Lost,VHL-034,REP-18,0.61,False,,,Price,19,North
LD-10618,20231107,DLR-12,CON-03682,Campaign,Lost,VHL-014,REP-01,21.37,False,,,Other,1,West
LD-10619,20230208,DLR-07,CON-02851,Walk-in,Converted,VHL-042,REP-14,0.88,True,20230208.0,OPP-02420,,32,East
LD-10620,20230511,DLR-07,CON-04133,Campaign,Converted,VHL-032,REP-13,5.1,True,20230511.0,OPP-04201,,9,East
LD-10621,20240709,DLR-09,CON-02207,Phone Inbound,Converted,VHL-018,REP-04,0.19,True,20240709.0,OPP-00605,,24,East
LD-10622,20230612,DLR-01,CON-01390,Web Form,Lost,VHL-036,REP-14,10.29,False,,,Price,31,North
LD-10623,20230818,DLR-08,CON-04355,Campaign,Qualified,VHL-032,REP-07,28.57,False,,,,8,East
LD-10624,20240720,DLR-04,CON-02215,Web Form,Lost,VHL-012,REP-17,13.91,False,,,Price,20,South
LD-10625,20240718,DLR-01,CON-03489,Walk-in,Converted,VHL-027,REP-11,0.86,True,20240718.0,OPP-01142,,15,North
LD-10626,20230901,DLR-07,CON-02650,Referral,Qualified,VHL-023,REP-05,2.57,False,,,,24,East
LD-10627,20230207,DLR-08,CON-05799,Web Form,Working,VHL-026,REP-19,13.7,False,,,,28,East
LD-10628,20231013,DLR-08,CON-01021,Walk-in,Working,VHL-021,REP-14,0.29,False,,,,0,East
LD-10629,20240402,DLR-12,CON-02992,Walk-in,Converted,VHL-037,REP-05,0.78,True,20240402.0,OPP-03091,,29,West
LD-10630,20241103,DLR-11,CON-03138,Walk-in,Converted,VHL-025,REP-18,1.04,True,20241103.0,OPP-02078,,3,West
LD-10631,20240729,DLR-01,CON-01394,Campaign,Lost,VHL-029,REP-07,36.15,False,,,No Response,9,North
LD-10632,20240707,DLR-02,CON-01103,Campaign,Qualified,VHL-021,REP-11,25.06,False,,,,18,North
LD-10633,20230406,DLR-03,CON-02018,Walk-in,Converted,VHL-017,REP-21,0.4,True,20230406.0,OPP-02602,,45,North
LD-10634,20230303,DLR-01,CON-03281,Referral,Qualified,VHL-019,REP-07,0.71,False,,,,25,North
LD-10635,20240929,DLR-10,CON-02334,Walk-in,Qualified,VHL-017,REP-15,0.59,False,,,,26,West
LD-10636,20240308,DLR-01,CON-02861,Referral,Converted,VHL-003,REP-07,1.33,True,20240308.0,OPP-03847,,12,North
LD-10637,20231219,DLR-10,CON-05417,Web Form,Converted,VHL-043,REP-06,5.33,True,20231219.0,OPP-02097,,7,West
LD-10638,20240512,DLR-08,CON-03793,Campaign,Working,VHL-006,REP-01,12.09,False,,,,18,East
LD-10639,20240703,DLR-10,CON-02028,Web Form,New,VHL-036,REP-23,6.66,False,,,,6,West
LD-10640,20240306,DLR-09,CON-00841,Social Media,Working,VHL-031,REP-17,35.66,False,,,,5,East
LD-10641,20231211,DLR-10,CON-00002,Walk-in,Converted,VHL-041,REP-07,0.58,True,20231211.0,OPP-03468,,2,West
LD-10642,20230813,DLR-10,CON-03620,Web Form,Lost,VHL-040,REP-22,6.1,False,,,No Budget,48,West
LD-10643,20241127,DLR-02,CON-02019,Web Form,Converted,VHL-031,REP-02,12.78,True,20241127.0,OPP-04140,,44,North
LD-10644,20241205,DLR-02,CON-00190,Campaign,Working,VHL-029,REP-07,21.92,False,,,,5,North
LD-10645,20240909,DLR-06,CON-00984,Walk-in,New,VHL-010,REP-15,0.26,False,,,,11,South
LD-10646,20241011,DLR-11,CON-04101,Referral,Converted,VHL-045,REP-18,3.34,True,20241011.0,OPP-03991,,40,West
LD-10647,20240503,DLR-11,CON-03805,Walk-in,Lost,VHL-035,REP-21,1.09,False,,,Price,49,West
LD-10648,20231008,DLR-11,CON-05609,Referral,Qualified,VHL-034,REP-01,3.5,False,,,,14,West
LD-10649,20231023,DLR-12,CON-04722,Web Form,Lost,VHL-037,REP-13,7.05,False,,,No Response,20,West
LD-10650,20241213,DLR-02,CON-05676,Campaign,Lost,VHL-030,REP-17,8.73,False,,,Price,4,North
LD-10651,20240918,DLR-01,CON-01689,Referral,New,VHL-032,REP-18,2.67,False,,,,3,North
LD-10652,20240201,DLR-08,CON-02213,Referral,Qualified,VHL-031,REP-03,3.35,False,,,,16,East
LD-10653,20240123,DLR-09,CON-03986,Walk-in,Qualified,VHL-035,REP-14,0.38,False,,,,8,East
LD-10654,20231011,DLR-02,CON-05157,Walk-in,Converted,VHL-027,REP-18,0.1,True,20231011.0,OPP-04272,,23,North
LD-10655,20230218,DLR-02,CON-01340,Social Media,Working,VHL-032,REP-21,25.79,False,,,,10,North
LD-10656,20240904,DLR-09,CON-00707,Web Form,Working,VHL-023,REP-20,14.32,False,,,,6,East
LD-10657,20241226,DLR-12,CON-01150,Referral,Lost,VHL-038,REP-04,5.15,False,,,No Response,14,West
LD-10658,20240315,DLR-05,CON-02789,Social Media,Qualified,VHL-006,REP-22,25.36,False,,,,22,South
LD-10659,20240114,DLR-04,CON-00037,Phone Inbound,New,VHL-033,REP-20,0.35,False,,,,15,South
LD-10660,20240325,DLR-02,CON-00977,Campaign,Qualified,VHL-045,REP-11,12.21,False,,,,4,North
LD-10661,20240809,DLR-12,CON-01726,Phone Inbound,New,VHL-019,REP-08,0.46,False,,,,22,West
LD-10662,20240330,DLR-05,CON-00536,Walk-in,Converted,VHL-026,REP-16,0.57,True,20240330.0,OPP-01764,,16,South
LD-10663,20240308,DLR-02,CON-01756,Walk-in,Qualified,VHL-039,REP-21,0.78,False,,,,12,North
LD-10664,20240124,DLR-10,CON-04965,Walk-in,Working,VHL-032,REP-06,0.1,False,,,,15,West
LD-10665,20230328,DLR-12,CON-01735,Referral,Working,VHL-028,REP-24,4.02,False,,,,6,West
LD-10666,20240612,DLR-07,CON-01981,Walk-in,Converted,VHL-030,REP-04,0.5,True,20240612.0,OPP-00665,,41,East
LD-10667,20240511,DLR-10,CON-03631,Walk-in,Lost,VHL-013,REP-07,0.76,False,,,Other,51,West
LD-10668,20230516,DLR-01,CON-04361,Social Media,New,VHL-022,REP-05,46.98,False,,,,11,North
LD-10669,20240909,DLR-04,CON-00367,Walk-in,Lost,VHL-030,REP-15,0.52,False,,,Price,30,South
LD-10670,20230316,DLR-05,CON-02566,Referral,Lost,VHL-042,REP-16,2.1,False,,,Bought Elsewhere,15,South
LD-10671,20240220,DLR-08,CON-02376,Campaign,New,VHL-008,REP-07,31.8,False,,,,22,East
LD-10672,20230331,DLR-05,CON-03338,Referral,Converted,VHL-041,REP-20,2.91,True,20230331.0,OPP-00494,,37,South
LD-10673,20231225,DLR-04,CON-03628,Walk-in,Converted,VHL-004,REP-03,0.24,True,20231225.0,OPP-03451,,32,South
LD-10674,20241231,DLR-02,CON-00390,Social Media,Lost,VHL-015,REP-17,24.96,False,,,No Response,6,North
LD-10675,20230419,DLR-10,CON-03834,Phone Inbound,Working,VHL-042,REP-09,0.1,False,,,,15,West
LD-10676,20240822,DLR-07,CON-05465,Referral,Lost,VHL-039,REP-14,2.23,False,,,No Response,20,East
LD-10677,20230414,DLR-08,CON-03569,Web Form,Qualified,VHL-026,REP-08,12.91,False,,,,7,East
LD-10678,20230306,DLR-07,CON-03450,Web Form,Converted,VHL-031,REP-04,9.21,True,20230306.0,OPP-03750,,14,East
LD-10679,20240515,DLR-09,CON-04623,Walk-in,Converted,VHL-017,REP-08,0.34,True,20240515.0,OPP-04077,,13,East
LD-10680,20240704,DLR-12,CON-02147,Walk-in,Lost,VHL-043,REP-12,0.74,False,,,Bought Elsewhere,29,West
LD-10681,20230623,DLR-05,CON-04501,Referral,Converted,VHL-043,REP-21,1.75,True,20230623.0,OPP-01951,,26,South
LD-10682,20230309,DLR-08,CON-05703,Walk-in,Converted,VHL-007,REP-01,0.53,True,20230309.0,OPP-03089,,11,East
LD-10683,20240610,DLR-11,CON-01215,Walk-in,Converted,VHL-040,REP-05,0.45,True,20240610.0,OPP-02231,,23,West
LD-10684,20240310,DLR-08,CON-01217,Referral,Lost,VHL-007,REP-11,4.17,False,,,Bought Elsewhere,10,East
LD-10685,20240915,DLR-06,CON-01211,Social Media,Qualified,VHL-024,REP-17,17.07,False,,,,11,South
LD-10686,20240412,DLR-02,CON-01166,Walk-in,Converted,VHL-043,REP-10,0.24,True,20240412.0,OPP-02100,,14,North
LD-10687,20240102,DLR-11,CON-02049,Web Form,Converted,VHL-040,REP-24,1.95,True,20240102.0,OPP-03216,,35,West
LD-10688,20231205,DLR-04,CON-00884,Web Form,Working,VHL-043,REP-05,7.46,False,,,,30,South
LD-10689,20231028,DLR-09,CON-00030,Phone Inbound,Converted,VHL-038,REP-13,0.43,True,20231028.0,OPP-01553,,17,East
LD-10690,20240103,DLR-06,CON-04719,Web Form,Lost,VHL-019,REP-12,6.48,False,,,Bought Elsewhere,1,South
LD-10691,20230301,DLR-11,CON-03782,Campaign,Working,VHL-011,REP-16,18.89,False,,,,25,West
LD-10692,20240225,DLR-09,CON-03813,Social Media,Lost,VHL-017,REP-24,46.46,False,,,Price,54,East
LD-10693,20231110,DLR-10,CON-01137,Web Form,New,VHL-035,REP-13,12.77,False,,,,17,West
LD-10694,20241010,DLR-02,CON-05388,Web Form,Converted,VHL-011,REP-19,8.15,True,20241010.0,OPP-01522,,4,North
LD-10695,20230509,DLR-02,CON-00228,Referral,Lost,VHL-029,REP-19,4.03,False,,,Other,26,North
LD-10696,20240317,DLR-01,CON-02742,Phone Inbound,Lost,VHL-007,REP-01,0.1,False,,,No Budget,12,North
LD-10697,20240614,DLR-02,CON-01450,Campaign,Working,VHL-023,REP-05,37.78,False,,,,23,North
LD-10698,20241007,DLR-03,CON-04807,Social Media,Working,VHL-033,REP-03,61.78,False,,,,4,North
LD-10699,20240209,DLR-09,CON-04350,Web Form,Working,VHL-009,REP-18,10.58,False,,,,22,East
LD-10700,20240719,DLR-08,CON-04601,Referral,Lost,VHL-027,REP-16,0.1,False,,,No Response,11,East
LD-10701,20241115,DLR-06,CON-04729,Campaign,Working,VHL-034,REP-17,18.42,False,,,,1,South
LD-10702,20230210,DLR-11,CON-03225,Web Form,Working,VHL-034,REP-07,10.95,False,,,,9,West
LD-10703,20240925,DLR-06,CON-00449,Web Form,Lost,VHL-030,REP-14,6.81,False,,,No Budget,47,South
LD-10704,20240918,DLR-06,CON-03958,Campaign,Converted,VHL-003,REP-24,36.72,True,20240918.0,OPP-04227,,7,South
LD-10705,20231101,DLR-03,CON-04906,Web Form,Converted,VHL-034,REP-22,10.85,True,20231101.0,OPP-04304,,45,North
LD-10706,20230913,DLR-06,CON-01094,Social Media,Working,VHL-029,REP-02,27.52,False,,,,15,South
LD-10707,20230715,DLR-03,CON-04872,Campaign,Lost,VHL-028,REP-21,24.32,False,,,Price,9,North
LD-10708,20230708,DLR-06,CON-02462,Campaign,Qualified,VHL-032,REP-14,15.06,False,,,,25,South
LD-10709,20240905,DLR-08,CON-04430,Campaign,Converted,VHL-010,REP-06,22.17,True,20240905.0,OPP-01279,,43,East
LD-10710,20230615,DLR-09,CON-04278,Web Form,Lost,VHL-002,REP-16,6.28,False,,,No Budget,9,East
LD-10711,20240927,DLR-11,CON-03070,Web Form,Working,VHL-015,REP-21,13.2,False,,,,4,West
LD-10712,20240706,DLR-03,CON-01771,Web Form,Converted,VHL-030,REP-20,16.96,True,20240706.0,OPP-00666,,6,North
LD-10713,20230708,DLR-01,CON-01272,Campaign,Lost,VHL-011,REP-20,9.69,False,,,No Response,33,North
LD-10714,20231205,DLR-05,CON-01007,Walk-in,New,VHL-042,REP-05,0.1,False,,,,7,South
LD-10715,20240124,DLR-09,CON-04223,Web Form,Lost,VHL-016,REP-08,7.52,False,,,No Budget,5,East
LD-10716,20230301,DLR-03,CON-03896,Walk-in,Converted,VHL-001,REP-06,0.1,True,20230301.0,OPP-01094,,45,North
LD-10717,20240620,DLR-09,CON-03022,Walk-in,Converted,VHL-037,REP-06,0.51,True,20240620.0,OPP-00089,,19,East
LD-10718,20231102,DLR-04,CON-01406,Web Form,Converted,VHL-006,REP-03,11.5,True,20231102.0,OPP-03110,,17,South
LD-10719,20231218,DLR-02,CON-04054,Web Form,Lost,VHL-010,REP-22,14.48,False,,,Price,53,North
LD-10720,20240405,DLR-10,CON-05341,Web Form,Lost,VHL-002,REP-22,9.31,False,,,No Budget,3,West
LD-10721,20231130,DLR-04,CON-04029,Walk-in,Converted,VHL-033,REP-12,0.44,True,20231130.0,OPP-04008,,30,South
LD-10722,20230319,DLR-11,CON-00377,Web Form,Working,VHL-005,REP-14,0.59,False,,,,25,West
LD-10723,20241222,DLR-03,CON-00852,Phone Inbound,Working,VHL-009,REP-01,0.25,False,,,,5,North
LD-10724,20240619,DLR-04,CON-04811,Walk-in,Qualified,VHL-024,REP-17,0.52,False,,,,29,South
LD-10725,20230417,DLR-05,CON-05658,Referral,Converted,VHL-027,REP-09,3.96,True,20230417.0,OPP-00616,,25,South
LD-10726,20231103,DLR-10,CON-03375,Web Form,Lost,VHL-033,REP-21,5.67,False,,,No Response,10,West
LD-10727,20230614,DLR-08,CON-04062,Web Form,Lost,VHL-015,REP-14,6.76,False,,,No Budget,56,East
LD-10728,20241214,DLR-12,CON-02130,Web Form,Converted,VHL-026,REP-18,2.59,True,20241214.0,OPP-01535,,42,West
LD-10729,20240604,DLR-06,CON-03892,Campaign,Lost,VHL-040,REP-11,1.09,False,,,No Response,25,South
LD-10730,20240106,DLR-01,CON-04871,Walk-in,Lost,VHL-025,REP-21,0.17,False,,,No Response,2,North
LD-10731,20231220,DLR-07,CON-01719,Walk-in,Working,VHL-035,REP-13,0.1,False,,,,17,East
LD-10732,20240209,DLR-01,CON-05432,Web Form,Working,VHL-005,REP-15,9.85,False,,,,26,North
LD-10733,20230104,DLR-10,CON-03029,Referral,Working,VHL-027,REP-22,2.22,False,,,,13,West
LD-10734,20240521,DLR-11,CON-04511,Social Media,Working,VHL-002,REP-05,29.54,False,,,,15,West
LD-10735,20241126,DLR-10,CON-02344,Web Form,Converted,VHL-026,REP-07,4.56,True,20241126.0,OPP-01540,,40,West
LD-10736,20230911,DLR-11,CON-03359,Social Media,New,VHL-030,REP-10,0.1,False,,,,4,West
LD-10737,20241215,DLR-07,CON-05534,Walk-in,Lost,VHL-007,REP-20,0.95,False,,,Price,17,East
LD-10738,20240404,DLR-03,CON-02491,Campaign,Lost,VHL-006,REP-14,14.0,False,,,No Response,30,North
LD-10739,20230715,DLR-10,CON-02929,Campaign,New,VHL-036,REP-08,19.88,False,,,,8,West
LD-10740,20241002,DLR-12,CON-00919,Web Form,Lost,VHL-033,REP-05,2.68,False,,,Bought Elsewhere,35,West
LD-10741,20240830,DLR-06,CON-00261,Web Form,Qualified,VHL-028,REP-04,12.39,False,,,,18,South
LD-10742,20231106,DLR-05,CON-00191,Web Form,Converted,VHL-027,REP-23,9.07,True,20231106.0,OPP-00880,,34,South
LD-10743,20240215,DLR-11,CON-04839,Web Form,Converted,VHL-009,REP-21,5.19,True,20240215.0,OPP-03143,,40,West
LD-10744,20241007,DLR-04,CON-00170,Walk-in,Lost,VHL-041,REP-23,0.38,False,,,Bought Elsewhere,37,South
LD-10745,20230502,DLR-10,CON-01656,Web Form,Lost,VHL-044,REP-19,15.21,False,,,Bought Elsewhere,4,West
LD-10746,20240623,DLR-06,CON-01839,Walk-in,Converted,VHL-011,REP-16,0.48,True,20240623.0,OPP-02887,,30,South
LD-10747,20231212,DLR-11,CON-00412,Walk-in,Converted,VHL-014,REP-15,0.45,True,20231212.0,OPP-00554,,35,West
LD-10748,20230225,DLR-10,CON-03130,Referral,Qualified,VHL-010,REP-10,1.59,False,,,,13,West
