opportunity_id,lead_id,account_id,contact_id,vehicle_id,dealer_id,stage,deal_value_eur,discount_pct,net_revenue_eur,close_date_key,sales_cycle_days,lost_reason,probability_pct
OPP-03044,LD-03802,ACC-01881,CON-00210,VHL-042,DLR-11,Closed Lost,62000.0,2.86,60226.8,20240521.0,47,Competitor,0
OPP-03045,LD-12345,ACC-01890,CON-05611,VHL-016,DLR-02,Closed Won,19000.0,11.41,16832.1,20230427.0,18,,100
OPP-03046,LD-09879,ACC-00653,CON-00897,VHL-004,DLR-02,Closed Won,32000.0,2.89,31075.2,20230630.0,28,,100
OPP-03047,LD-07838,ACC-00029,CON-00987,VHL-028,DLR-11,Negotiation,51000.0,8.28,46777.2,,11,,75
OPP-03048,LD-05647,ACC-02129,CON-03895,VHL-012,DLR-01,Closed Won,70000.0,7.46,64778.0,20240418.0,33,,100
OPP-03049,LD-00549,ACC-01709,CON-03899,VHL-040,DLR-03,Closed Lost,68000.0,8.76,62043.2,20240919.0,22,No Decision,0
OPP-03050,LD-08284,ACC-01797,CON-05061,VHL-007,DLR-07,Closed Lost,39000.0,7.37,36125.7,20240924.0,8,Price,0
OPP-03051,LD-01866,ACC-02971,CON-03789,VHL-016,DLR-05,Closed Won,19000.0,5.14,18023.4,20241005.0,32,,100
OPP-03052,LD-12525,ACC-02578,CON-03274,VHL-044,DLR-06,Closed Won,71000.0,3.54,68486.6,20230501.0,50,,100
OPP-03053,LD-12986,ACC-00425,CON-01591,VHL-011,DLR-09,Closed Won,34000.0,5.43,32153.8,20241209.0,14,,100
OPP-03054,LD-12034,ACC-02958,CON-03452,VHL-017,DLR-09,Proposal,27000.0,4.6,25758.0,,14,,50
OPP-03055,LD-06533,ACC-00582,CON-01453,VHL-010,DLR-07,Proposal,17000.0,4.89,16168.7,,28,,50
OPP-03056,LD-14271,ACC-01084,CON-00420,VHL-013,DLR-12,Closed Lost,28000.0,9.96,25211.2,20231209.0,20,Competitor,0
OPP-03057,LD-06625,ACC-03083,CON-02108,VHL-016,DLR-09,Closed Won,19000.0,3.17,18397.7,20241018.0,38,,100
OPP-03058,LD-14178,ACC-02823,CON-03466,VHL-008,DLR-10,Negotiation,52000.0,3.82,50013.6,,25,,75
OPP-03059,LD-13659,ACC-02328,CON-04913,VHL-031,DLR-12,Closed Won,45000.0,9.59,40684.5,20241014.0,23,,100
OPP-03060,LD-01544,ACC-00607,CON-03954,VHL-014,DLR-04,Negotiation,33000.0,2.25,32257.5,,15,,75
OPP-03061,LD-02901,ACC-02309,CON-04892,VHL-044,DLR-03,Closed Won,71000.0,1.18,70162.2,20241231.0,41,,100
OPP-03062,LD-09724,ACC-02326,CON-03666,VHL-022,DLR-01,Closed Won,41000.0,5.12,38900.8,20240325.0,17,,100
OPP-03063,LD-09607,ACC-02758,CON-04994,VHL-041,DLR-06,Closed Won,48000.0,4.33,45921.6,20240221.0,46,,100
OPP-03064,LD-11503,ACC-00601,CON-03122,VHL-042,DLR-09,Negotiation,62000.0,5.46,58614.8,,26,,75
OPP-03065,LD-00387,ACC-02609,CON-04555,VHL-036,DLR-08,Closed Won,39000.0,7.01,36266.1,20230226.0,34,,100
OPP-03066,LD-04924,ACC-00608,CON-00004,VHL-016,DLR-03,Negotiation,19000.0,9.31,17231.1,,26,,75
OPP-03067,LD-13934,ACC-03054,CON-02170,VHL-036,DLR-06,Closed Won,39000.0,2.82,37900.2,20240323.0,50,,100
OPP-03068,LD-10004,ACC-02534,CON-04471,VHL-005,DLR-10,Closed Lost,30000.0,7.17,27849.0,20240110.0,37,No Decision,0
OPP-03069,LD-10239,ACC-02053,CON-00019,VHL-041,DLR-10,Closed Lost,48000.0,6.79,44740.8,20241010.0,55,Competitor,0
OPP-03070,LD-00688,ACC-02656,CON-04993,VHL-015,DLR-03,Closed Won,48000.0,8.92,43718.4,20240509.0,38,,100
OPP-03071,LD-11564,ACC-01983,CON-03891,VHL-011,DLR-01,Proposal,34000.0,5.68,32068.8,,18,,50
OPP-03072,LD-13826,ACC-01403,CON-01486,VHL-028,DLR-12,Closed Lost,51000.0,2.66,49643.4,20240211.0,11,Competitor,0
OPP-03073,LD-07654,ACC-02663,CON-03035,VHL-028,DLR-02,Proposal,51000.0,3.7,49113.0,,14,,50
OPP-03074,LD-12400,ACC-03057,CON-04119,VHL-035,DLR-05,Proposal,16000.0,6.49,14961.6,,7,,50
OPP-03075,LD-00535,ACC-03037,CON-01198,VHL-031,DLR-11,Closed Won,45000.0,9.55,40702.5,20230526.0,21,,100
OPP-03076,LD-00101,ACC-02566,CON-00748,VHL-031,DLR-08,Proposal,45000.0,7.81,41485.5,,32,,50
OPP-03077,LD-14811,ACC-01112,CON-01667,VHL-023,DLR-08,Qualified,52000.0,5.14,49327.2,,11,,25
OPP-03078,LD-11579,ACC-00230,CON-05462,VHL-007,DLR-05,Closed Won,39000.0,6.28,36550.8,20230123.0,12,,100
OPP-03079,LD-02682,ACC-01049,CON-05212,VHL-030,DLR-05,Closed Won,31000.0,7.21,28764.9,20230725.0,22,,100
OPP-03080,LD-10280,ACC-00936,CON-05729,VHL-007,DLR-01,Closed Won,39000.0,3.46,37650.6,20230318.0,22,,100
OPP-03081,LD-05144,ACC-02496,CON-02930,VHL-028,DLR-07,Closed Won,51000.0,6.6,47634.0,20241213.0,9,,100
OPP-03082,LD-06811,ACC-03004,CON-01268,VHL-012,DLR-07,Negotiation,70000.0,3.94,67242.0,,19,,75
OPP-03083,LD-15174,ACC-02141,CON-05091,VHL-040,DLR-11,Closed Won,68000.0,1.45,67014.0,20231015.0,26,,100
OPP-03084,LD-12130,ACC-02399,CON-05290,VHL-007,DLR-01,Negotiation,39000.0,3.45,37654.5,,22,,75
OPP-03085,LD-05912,ACC-02200,CON-00858,VHL-022,DLR-02,Closed Won,41000.0,6.8,38212.0,20240729.0,13,,100
OPP-03086,LD-13218,ACC-00300,CON-05607,VHL-040,DLR-08,Closed Lost,68000.0,1.46,67007.2,20230409.0,58,Competitor,0
OPP-03087,LD-02711,ACC-00410,CON-03413,VHL-028,DLR-08,Proposal,51000.0,3.17,49383.3,,19,,50
OPP-03088,LD-10868,ACC-01229,CON-04936,VHL-023,DLR-08,Closed Won,52000.0,4.43,49696.4,20230829.0,38,,100
OPP-03089,LD-10682,ACC-02950,CON-05703,VHL-007,DLR-08,Closed Won,39000.0,6.65,36406.5,20230323.0,14,,100
OPP-03090,LD-06329,ACC-02413,CON-04590,VHL-016,DLR-12,Closed Lost,19000.0,11.05,16900.5,20230526.0,19,Delay,0
OPP-03091,LD-10629,ACC-01032,CON-02992,VHL-037,DLR-12,Closed Won,45000.0,4.19,43114.5,20240420.0,18,,100
OPP-03092,LD-01772,ACC-02586,CON-00329,VHL-013,DLR-02,Closed Won,28000.0,6.81,26093.2,20240707.0,38,,100
OPP-03093,LD-10296,ACC-02644,CON-04851,VHL-032,DLR-08,Proposal,58000.0,6.56,54195.2,,25,,50
OPP-03094,LD-07567,ACC-01398,CON-01729,VHL-018,DLR-02,Negotiation,35000.0,9.44,31696.0,,22,,75
OPP-03095,LD-12356,ACC-02564,CON-05088,VHL-013,DLR-04,Negotiation,28000.0,5.93,26339.6,,26,,75
OPP-03096,LD-08487,ACC-01998,CON-04549,VHL-034,DLR-08,Closed Won,40000.0,11.3,35480.0,20230427.0,18,,100
OPP-03097,LD-02359,ACC-01928,CON-01841,VHL-037,DLR-04,Qualified,45000.0,6.36,42138.0,,50,,25
OPP-03098,LD-00594,ACC-02757,CON-03253,VHL-034,DLR-01,Closed Won,40000.0,4.11,38356.0,20241105.0,34,,100
OPP-03099,LD-02818,ACC-01403,CON-00915,VHL-027,DLR-09,Negotiation,47000.0,9.9,42347.0,,35,,75
OPP-03100,LD-12647,ACC-00793,CON-02551,VHL-038,DLR-01,Closed Won,52000.0,4.77,49519.6,20231025.0,29,,100
OPP-03101,LD-07702,ACC-01259,CON-04335,VHL-029,DLR-03,Closed Won,37000.0,9.37,33533.1,20240220.0,20,,100
OPP-03102,LD-11709,ACC-00422,CON-02309,VHL-017,DLR-08,Closed Won,27000.0,5.38,25547.4,20230619.0,37,,100
OPP-03103,LD-06003,ACC-02339,CON-04418,VHL-029,DLR-01,Closed Won,37000.0,10.85,32985.5,20241219.0,20,,100
OPP-03104,LD-02276,ACC-03140,CON-04580,VHL-012,DLR-10,Closed Won,70000.0,4.59,66787.0,20241002.0,19,,100
OPP-03105,LD-05198,ACC-02500,CON-05428,VHL-045,DLR-11,Closed Won,85000.0,2.2,83130.0,20240603.0,28,,100
OPP-03106,LD-10934,ACC-02677,CON-04416,VHL-007,DLR-10,Closed Won,39000.0,4.61,37202.1,20230915.0,37,,100
OPP-03107,LD-06282,ACC-00937,CON-02741,VHL-008,DLR-02,Closed Won,52000.0,5.34,49223.2,20230219.0,24,,100
OPP-03108,LD-11084,ACC-01519,CON-05199,VHL-044,DLR-08,Closed Lost,71000.0,5.25,67272.5,20241025.0,37,Competitor,0
OPP-03109,LD-12836,ACC-01843,CON-02005,VHL-009,DLR-05,Closed Won,35000.0,4.83,33309.5,20241119.0,27,,100
OPP-03110,LD-10718,ACC-00024,CON-01406,VHL-006,DLR-04,Negotiation,36000.0,5.94,33861.6,,33,,75
OPP-03111,LD-13801,ACC-01449,CON-03742,VHL-035,DLR-11,Closed Won,16000.0,6.14,15017.6,20241013.0,33,,100
OPP-03112,LD-05124,ACC-03142,CON-03266,VHL-015,DLR-07,Closed Won,48000.0,3.12,46502.4,20240727.0,36,,100
OPP-03113,LD-07749,ACC-00855,CON-01930,VHL-019,DLR-03,Negotiation,29000.0,9.05,26375.5,,19,,75
OPP-03114,LD-08002,ACC-00097,CON-02286,VHL-037,DLR-02,Closed Won,45000.0,2.79,43744.5,20241231.0,41,,100
OPP-03115,LD-13193,ACC-02286,CON-03586,VHL-042,DLR-12,Closed Won,62000.0,6.54,57945.2,20231207.0,38,,100
OPP-03116,LD-13574,ACC-02530,CON-04107,VHL-006,DLR-05,Closed Won,36000.0,3.6,34704.0,20230401.0,20,,100
OPP-03117,LD-11280,ACC-00305,CON-00452,VHL-008,DLR-09,Closed Won,52000.0,8.85,47398.0,20231208.0,13,,100
OPP-03118,LD-09563,ACC-02955,CON-04749,VHL-042,DLR-10,Negotiation,62000.0,2.95,60171.0,,48,,75
OPP-03119,LD-14206,ACC-03200,CON-01623,VHL-030,DLR-11,Closed Won,31000.0,11.07,27568.3,20230720.0,9,,100
OPP-03120,LD-01719,ACC-01024,CON-03613,VHL-038,DLR-06,Closed Won,52000.0,5.81,48978.8,20240422.0,49,,100
OPP-03121,LD-14526,ACC-00243,CON-00245,VHL-037,DLR-05,Negotiation,45000.0,4.64,42912.0,,42,,75
OPP-03122,LD-07624,ACC-02204,CON-04741,VHL-021,DLR-01,Proposal,38000.0,7.62,35104.4,,24,,50
OPP-03123,LD-09193,ACC-01933,CON-03721,VHL-027,DLR-07,Closed Won,47000.0,10.81,41919.3,20240314.0,14,,100
OPP-03124,LD-04833,ACC-03176,CON-00592,VHL-023,DLR-09,Proposal,52000.0,8.5,47580.0,,27,,50
OPP-03125,LD-06618,ACC-02416,CON-05646,VHL-023,DLR-08,Closed Won,52000.0,9.92,46841.6,20230913.0,16,,100
OPP-03126,LD-04850,ACC-01796,CON-05122,VHL-019,DLR-10,Negotiation,29000.0,4.1,27811.0,,12,,75
OPP-03127,LD-00899,ACC-02281,CON-02600,VHL-034,DLR-02,Negotiation,40000.0,7.08,37168.0,,23,,75
OPP-03128,LD-09368,ACC-00576,CON-02683,VHL-035,DLR-03,Closed Won,16000.0,5.12,15180.8,20231022.0,8,,100
OPP-03129,LD-02024,ACC-01480,CON-00352,VHL-024,DLR-12,Closed Won,24000.0,3.11,23253.6,20230427.0,27,,100
OPP-03130,LD-09289,ACC-00755,CON-02385,VHL-044,DLR-11,Closed Lost,71000.0,5.01,67442.9,20230419.0,31,Competitor,0
OPP-03131,LD-09900,ACC-02776,CON-03161,VHL-016,DLR-11,Negotiation,19000.0,5.4,17974.0,,19,,75
OPP-03132,LD-02841,ACC-00575,CON-01427,VHL-009,DLR-11,Closed Lost,35000.0,4.59,33393.5,20241215.0,8,Competitor,0
OPP-03133,LD-15101,ACC-00197,CON-04996,VHL-028,DLR-10,Closed Won,51000.0,6.07,47904.3,20230403.0,38,,100
OPP-03134,LD-07789,ACC-00067,CON-03522,VHL-033,DLR-07,Closed Won,28000.0,3.04,27148.8,20240614.0,30,,100
OPP-03135,LD-09627,ACC-02207,CON-01095,VHL-017,DLR-09,Closed Won,27000.0,11.46,23905.8,20240419.0,27,,100
OPP-03136,LD-09881,ACC-03009,CON-00939,VHL-019,DLR-06,Closed Won,29000.0,7.67,26775.7,20240203.0,11,,100
OPP-03137,LD-02290,ACC-02179,CON-03800,VHL-007,DLR-03,Qualified,39000.0,2.65,37966.5,,14,,25
OPP-03138,LD-04849,ACC-02351,CON-01727,VHL-033,DLR-10,Proposal,28000.0,6.61,26149.2,,12,,50
OPP-03139,LD-05151,ACC-03080,CON-00530,VHL-032,DLR-03,Closed Lost,58000.0,9.21,52658.2,20240531.0,19,Competitor,0
OPP-03140,LD-15077,ACC-01849,CON-04892,VHL-001,DLR-07,Closed Won,18000.0,8.54,16462.8,20230922.0,36,,100
OPP-03141,LD-11399,ACC-02665,CON-03169,VHL-019,DLR-10,Closed Lost,29000.0,13.44,25102.4,20241231.0,16,Competitor,0
OPP-03142,LD-13891,ACC-02162,CON-05141,VHL-008,DLR-12,Proposal,52000.0,6.03,48864.4,,36,,50
OPP-03143,LD-10743,ACC-00088,CON-04839,VHL-009,DLR-11,Closed Won,35000.0,7.92,32228.0,20240320.0,34,,100
OPP-03144,LD-15759,ACC-00078,CON-00385,VHL-004,DLR-09,Closed Won,32000.0,4.35,30608.0,20230324.0,31,,100
OPP-03145,LD-03397,ACC-01061,CON-01234,VHL-013,DLR-11,Qualified,28000.0,4.26,26807.2,,16,,25
OPP-03146,LD-14767,ACC-02181,CON-04294,VHL-031,DLR-03,Closed Won,45000.0,7.76,41508.0,20240524.0,27,,100
OPP-03147,LD-04733,ACC-02929,CON-02798,VHL-027,DLR-04,Closed Won,47000.0,8.49,43009.7,20230925.0,29,,100
OPP-03148,LD-13995,ACC-00845,CON-04743,VHL-023,DLR-07,Closed Won,52000.0,3.87,49987.6,20241224.0,16,,100
OPP-03149,LD-15696,ACC-03193,CON-00318,VHL-015,DLR-06,Negotiation,48000.0,2.71,46699.2,,9,,75
OPP-03150,LD-08464,ACC-01342,CON-01616,VHL-013,DLR-06,Proposal,28000.0,4.44,26756.8,,11,,50
OPP-03151,LD-13929,ACC-00827,CON-03194,VHL-038,DLR-12,Closed Lost,52000.0,9.36,47132.8,20240911.0,31,Competitor,0
OPP-03152,LD-14359,ACC-03164,CON-03106,VHL-034,DLR-11,Closed Won,40000.0,4.94,38024.0,20240713.0,20,,100
OPP-03153,LD-13864,ACC-00505,CON-02660,VHL-005,DLR-03,Closed Won,30000.0,3.1,29070.0,20240922.0,35,,100
OPP-03154,LD-02723,ACC-03048,CON-00874,VHL-028,DLR-08,Closed Won,51000.0,5.88,48001.2,20231211.0,35,,100
OPP-03155,LD-15054,ACC-01831,CON-02373,VHL-022,DLR-07,Closed Won,41000.0,4.38,39204.2,20241029.0,10,,100
OPP-03156,LD-11035,ACC-02418,CON-01841,VHL-037,DLR-08,Closed Won,45000.0,2.39,43924.5,20240316.0,42,,100
OPP-03157,LD-02862,ACC-02076,CON-05434,VHL-012,DLR-10,Closed Won,70000.0,2.74,68082.0,20230305.0,18,,100
OPP-03158,LD-07152,ACC-00668,CON-04019,VHL-041,DLR-04,Closed Lost,48000.0,7.52,44390.4,20231223.0,25,Delay,0
OPP-03159,LD-13614,ACC-03071,CON-02235,VHL-032,DLR-09,Proposal,58000.0,6.41,54282.2,,29,,50
OPP-03160,LD-10262,ACC-00372,CON-01055,VHL-039,DLR-11,Closed Lost,58000.0,4.74,55250.8,20231027.0,31,Delay,0
OPP-03161,LD-13775,ACC-01872,CON-02349,VHL-033,DLR-08,Closed Won,28000.0,4.8,26656.0,20240420.0,14,,100
OPP-03162,LD-01997,ACC-01640,CON-04574,VHL-030,DLR-10,Qualified,31000.0,5.54,29282.6,,33,,25
OPP-03163,LD-00312,ACC-01270,CON-01646,VHL-031,DLR-12,Closed Lost,45000.0,3.6,43380.0,20230901.0,30,No Decision,0
OPP-03164,LD-15938,ACC-00940,CON-04598,VHL-012,DLR-05,Closed Won,70000.0,8.78,63854.0,20241211.0,26,,100
OPP-03165,LD-04861,ACC-01931,CON-01644,VHL-044,DLR-11,Closed Lost,71000.0,1.76,69750.4,20230420.0,42,Competitor,0
OPP-03166,LD-14568,ACC-00186,CON-05159,VHL-002,DLR-01,Closed Lost,22000.0,9.3,19954.0,20240407.0,27,Competitor,0
OPP-03167,LD-03441,ACC-02125,CON-03118,VHL-045,DLR-11,Negotiation,85000.0,4.39,81268.5,,26,,75
OPP-03168,LD-15399,ACC-00251,CON-02892,VHL-021,DLR-03,Proposal,38000.0,8.06,34937.2,,9,,50
OPP-03169,LD-13564,ACC-01523,CON-03610,VHL-040,DLR-09,Closed Won,68000.0,2.47,66320.4,20230513.0,36,,100
OPP-03170,LD-08099,ACC-00707,CON-05601,VHL-010,DLR-02,Closed Won,17000.0,8.59,15539.7,20230615.0,33,,100
OPP-03171,LD-02948,ACC-03040,CON-00061,VHL-007,DLR-03,Proposal,39000.0,5.63,36804.3,,16,,50
OPP-03172,LD-01253,ACC-00449,CON-00118,VHL-024,DLR-10,Closed Won,24000.0,8.52,21955.2,20241225.0,30,,100
OPP-03173,LD-07643,ACC-01254,CON-05269,VHL-009,DLR-08,Closed Won,35000.0,2.24,34216.0,20240319.0,20,,100
OPP-03174,LD-07409,ACC-02548,CON-04138,VHL-008,DLR-02,Closed Won,52000.0,4.99,49405.2,20240521.0,23,,100
OPP-03175,LD-03507,ACC-00117,CON-03349,VHL-026,DLR-11,Closed Won,43000.0,9.55,38893.5,20231020.0,28,,100
OPP-03176,LD-03120,ACC-01670,CON-04259,VHL-039,DLR-03,Closed Lost,58000.0,1.31,57240.2,20240608.0,27,Competitor,0
OPP-03177,LD-14395,ACC-00648,CON-01401,VHL-012,DLR-03,Closed Won,70000.0,6.79,65247.0,20240128.0,17,,100
OPP-03178,LD-03423,ACC-00378,CON-05587,VHL-045,DLR-12,Proposal,85000.0,3.09,82373.5,,32,,50
OPP-03179,LD-09099,ACC-01903,CON-04804,VHL-007,DLR-09,Closed Won,39000.0,2.53,38013.3,20241213.0,37,,100
OPP-03180,LD-00671,ACC-01804,CON-03798,VHL-042,DLR-03,Closed Lost,62000.0,8.71,56599.8,20241222.0,52,Competitor,0
OPP-03181,LD-00588,ACC-01951,CON-02910,VHL-021,DLR-05,Closed Won,38000.0,8.23,34872.6,20240509.0,26,,100
OPP-03182,LD-05644,ACC-01323,CON-01976,VHL-029,DLR-10,Closed Won,37000.0,10.63,33066.9,20240706.0,15,,100
OPP-03183,LD-01757,ACC-01958,CON-02021,VHL-015,DLR-08,Closed Won,48000.0,4.92,45638.4,20231006.0,13,,100
OPP-03184,LD-09186,ACC-00516,CON-03666,VHL-005,DLR-01,Closed Won,30000.0,8.65,27405.0,20231217.0,19,,100
OPP-03185,LD-11943,ACC-00924,CON-00718,VHL-019,DLR-08,Proposal,29000.0,3.54,27973.4,,16,,50
OPP-03186,LD-04866,ACC-01157,CON-02026,VHL-020,DLR-07,Closed Won,25000.0,9.19,22702.5,20240207.0,32,,100
OPP-03187,LD-13556,ACC-01027,CON-02278,VHL-042,DLR-05,Closed Lost,62000.0,1.95,60791.0,20230327.0,32,Competitor,0
OPP-03188,LD-04103,ACC-02738,CON-03566,VHL-014,DLR-10,Closed Won,33000.0,4.63,31472.1,20231016.0,36,,100
OPP-03189,LD-14538,ACC-03113,CON-05478,VHL-019,DLR-02,Closed Won,29000.0,7.15,26926.5,20230309.0,24,,100
OPP-03190,LD-04780,ACC-02709,CON-05658,VHL-037,DLR-03,Closed Lost,45000.0,3.95,43222.5,20240219.0,41,Competitor,0
OPP-03191,LD-12306,ACC-02589,CON-00771,VHL-002,DLR-04,Closed Won,22000.0,8.81,20061.8,20230906.0,31,,100
OPP-03192,LD-14909,ACC-00059,CON-04863,VHL-035,DLR-05,Qualified,16000.0,4.08,15347.2,,18,,25
OPP-03193,LD-12266,ACC-00664,CON-02219,VHL-042,DLR-07,Proposal,62000.0,1.2,61256.0,,33,,50
OPP-03194,LD-14607,ACC-01982,CON-05627,VHL-038,DLR-04,Closed Won,52000.0,1.08,51438.4,20230624.0,48,,100
OPP-03195,LD-11204,ACC-01852,CON-03388,VHL-022,DLR-12,Closed Won,41000.0,4.19,39282.1,20240325.0,32,,100
OPP-03196,LD-01244,ACC-02236,CON-03524,VHL-031,DLR-06,Closed Lost,45000.0,7.49,41629.5,20240805.0,23,Price,0
OPP-03197,LD-06642,ACC-01382,CON-04631,VHL-011,DLR-09,Closed Won,34000.0,7.24,31538.4,20240323.0,28,,100
OPP-03198,LD-09009,ACC-01997,CON-01095,VHL-034,DLR-06,Closed Lost,40000.0,4.55,38180.0,20240804.0,28,Delay,0
OPP-03199,LD-07421,ACC-03127,CON-05627,VHL-025,DLR-10,Closed Won,69000.0,3.37,66674.7,20230508.0,28,,100
OPP-03200,LD-07423,ACC-01748,CON-04424,VHL-040,DLR-11,Closed Won,68000.0,1.44,67020.8,20240117.0,41,,100
OPP-03201,LD-06853,ACC-00388,CON-00218,VHL-031,DLR-07,Closed Won,45000.0,11.18,39969.0,20230518.0,15,,100
OPP-03202,LD-15037,ACC-00493,CON-01068,VHL-003,DLR-08,Negotiation,26000.0,5.2,24648.0,,14,,75
OPP-03203,LD-01193,ACC-01258,CON-05197,VHL-039,DLR-11,Closed Won,58000.0,3.07,56219.4,20231114.0,40,,100
OPP-03204,LD-03146,ACC-02068,CON-03447,VHL-028,DLR-07,Closed Won,51000.0,7.48,47185.2,20240510.0,12,,100
OPP-03205,LD-11052,ACC-00581,CON-04251,VHL-024,DLR-03,Proposal,24000.0,9.06,21825.6,,19,,50
OPP-03206,LD-04491,ACC-00814,CON-03182,VHL-025,DLR-06,Closed Won,69000.0,4.5,65895.0,20230416.0,8,,100
OPP-03207,LD-13531,ACC-02306,CON-04086,VHL-027,DLR-06,Closed Won,47000.0,5.69,44325.7,20230602.0,16,,100
OPP-03208,LD-11539,ACC-02210,CON-05203,VHL-033,DLR-12,Closed Won,28000.0,7.23,25975.6,20240730.0,30,,100
OPP-03209,LD-07874,ACC-01534,CON-00824,VHL-011,DLR-01,Negotiation,34000.0,8.63,31065.8,,17,,75
OPP-03210,LD-08145,ACC-03077,CON-02546,VHL-018,DLR-10,Proposal,35000.0,7.94,32221.0,,21,,50
OPP-03211,LD-13551,ACC-00829,CON-02173,VHL-020,DLR-05,Closed Won,25000.0,7.37,23157.5,20241004.0,34,,100
OPP-03212,LD-05495,ACC-01215,CON-03770,VHL-024,DLR-07,Negotiation,24000.0,10.17,21559.2,,32,,75
OPP-03213,LD-02962,ACC-01952,CON-04174,VHL-001,DLR-05,Closed Won,18000.0,6.17,16889.4,20231104.0,33,,100
OPP-03214,LD-03041,ACC-00002,CON-05697,VHL-002,DLR-06,Closed Won,22000.0,3.09,21320.2,20241231.0,26,,100
OPP-03215,LD-00212,ACC-00856,CON-05471,VHL-023,DLR-06,Qualified,52000.0,8.17,47751.6,,26,,25
OPP-03216,LD-10687,ACC-00243,CON-02049,VHL-040,DLR-11,Closed Lost,68000.0,6.52,63566.4,20240124.0,22,Delay,0
OPP-03217,LD-07107,ACC-03132,CON-00945,VHL-010,DLR-12,Proposal,17000.0,5.37,16087.1,,17,,50
OPP-03218,LD-14910,ACC-01603,CON-01074,VHL-029,DLR-11,Closed Lost,37000.0,13.24,32101.2,20240131.0,22,Delay,0
OPP-03219,LD-12630,ACC-01019,CON-05690,VHL-007,DLR-05,Closed Won,39000.0,5.13,36999.3,20240329.0,19,,100
OPP-03220,LD-06284,ACC-00576,CON-03472,VHL-038,DLR-11,Closed Won,52000.0,1.49,51225.2,20240610.0,35,,100
OPP-03221,LD-07957,ACC-00844,CON-03705,VHL-012,DLR-09,Closed Lost,70000.0,3.23,67739.0,20230909.0,16,Price,0
OPP-03222,LD-04210,ACC-02609,CON-04160,VHL-009,DLR-01,Closed Won,35000.0,8.08,32172.0,20230910.0,7,,100
OPP-03223,LD-03659,ACC-03161,CON-03424,VHL-029,DLR-12,Proposal,37000.0,4.99,35153.7,,13,,50
OPP-03224,LD-13787,ACC-01224,CON-00988,VHL-013,DLR-08,Closed Won,28000.0,5.77,26384.4,20230515.0,35,,100
OPP-03225,LD-12733,ACC-00630,CON-01557,VHL-019,DLR-04,Closed Won,29000.0,7.37,26862.7,20240529.0,36,,100
OPP-03226,LD-10986,ACC-01115,CON-03645,VHL-045,DLR-11,Qualified,85000.0,6.87,79160.5,,39,,25
OPP-03227,LD-05171,ACC-00463,CON-04253,VHL-023,DLR-04,Closed Lost,52000.0,2.95,50466.0,20240918.0,23,Price,0
OPP-03228,LD-09492,ACC-03107,CON-01834,VHL-013,DLR-05,Closed Won,28000.0,3.35,27062.0,20230529.0,38,,100
OPP-03229,LD-02929,ACC-02998,CON-03875,VHL-020,DLR-11,Negotiation,25000.0,6.68,23330.0,,12,,75
OPP-03230,LD-15093,ACC-00989,CON-04909,VHL-012,DLR-11,Closed Won,70000.0,6.79,65247.0,20230705.0,30,,100
OPP-03231,LD-14438,ACC-01728,CON-04309,VHL-012,DLR-10,Closed Won,70000.0,7.32,64876.0,20240515.0,34,,100
OPP-03232,LD-11541,ACC-02966,CON-02401,VHL-040,DLR-08,Qualified,68000.0,1.63,66891.6,,35,,25
OPP-03233,LD-01092,ACC-01719,CON-05362,VHL-019,DLR-07,Closed Won,29000.0,10.64,25914.4,20240810.0,28,,100
OPP-03234,LD-15805,ACC-00341,CON-01130,VHL-010,DLR-02,Closed Won,17000.0,4.01,16318.3,20241231.0,29,,100
OPP-03235,LD-01667,ACC-00995,CON-02678,VHL-025,DLR-01,Qualified,69000.0,8.2,63342.0,,38,,25
OPP-03236,LD-08532,ACC-02727,CON-03602,VHL-004,DLR-06,Closed Won,32000.0,3.77,30793.6,20241231.0,34,,100
OPP-03237,LD-09734,ACC-02297,CON-02471,VHL-021,DLR-08,Negotiation,38000.0,10.48,34017.6,,38,,75
OPP-03238,LD-07726,ACC-00173,CON-03948,VHL-011,DLR-08,Closed Won,34000.0,6.52,31783.2,20240520.0,31,,100
OPP-03239,LD-02799,ACC-02358,CON-04172,VHL-016,DLR-10,Closed Won,19000.0,7.81,17516.1,20231203.0,13,,100
OPP-03240,LD-03521,ACC-01478,CON-03320,VHL-044,DLR-07,Qualified,71000.0,6.8,66172.0,,33,,25
OPP-03241,LD-13412,ACC-01728,CON-04759,VHL-040,DLR-03,Closed Won,68000.0,5.97,63940.4,20240128.0,56,,100
OPP-03242,LD-08332,ACC-01423,CON-05719,VHL-012,DLR-11,Closed Won,70000.0,7.75,64575.0,20230516.0,9,,100
OPP-03243,LD-03661,ACC-02349,CON-03295,VHL-014,DLR-06,Closed Won,33000.0,5.52,31178.4,20231021.0,36,,100
OPP-03244,LD-11531,ACC-02573,CON-01243,VHL-019,DLR-04,Closed Won,29000.0,2.84,28176.4,20231004.0,32,,100
OPP-03245,LD-06524,ACC-00885,CON-03471,VHL-022,DLR-05,Closed Won,41000.0,6.39,38380.1,20230207.0,8,,100
OPP-03246,LD-11947,ACC-00405,CON-00841,VHL-028,DLR-04,Closed Won,51000.0,2.72,49612.8,20230618.0,28,,100
OPP-03247,LD-01243,ACC-02987,CON-01749,VHL-021,DLR-11,Negotiation,38000.0,5.8,35796.0,,8,,75
