account_key,account_id,account_name,account_type,primary_contact_id,industry,country,is_active
1924,ACC-01924,Individual Account 1924,Individual,CON-03488,,Spain,True
1925,ACC-01925,Individual Account 1925,Individual,CON-05611,,Spain,True
1926,ACC-01926,Individual Account 1926,Individual,CON-02916,,Spain,True
1927,ACC-01927,Individual Account 1927,Individual,CON-03884,,Spain,True
1928,ACC-01928,Individual Account 1928,Individual,CON-03799,,Spain,True
1929,ACC-01929,Individual Account 1929,Individual,CON-04430,,Spain,False
1930,ACC-01930,Individual Account 1930,Individual,CON-02613,,Spain,True
1931,ACC-01931,Individual Account 1931,Individual,CON-00714,,Spain,True
1932,ACC-01932,Individual Account 1932,Individual,CON-03251,,Spain,True
1933,ACC-01933,Individual Account 1933,Individual,CON-01481,,Spain,True
1934,ACC-01934,Individual Account 1934,Individual,CON-02084,,Spain,True
1935,ACC-01935,Individual Account 1935,Individual,CON-00919,,Spain,True
1936,ACC-01936,Individual Account 1936,Individual,CON-00498,,Spain,True
1937,ACC-01937,Individual Account 1937,Individual,CON-04954,,Spain,True
1938,ACC-01938,Individual Account 1938,Individual,CON-03245,,Spain,True
1939,ACC-01939,Individual Account 1939,Individual,CON-05331,,Spain,True
1940,ACC-01940,Individual Account 1940,Individual,CON-00970,,Spain,False
1941,ACC-01941,Individual Account 1941,Individual,CON-04373,,Spain,False
1942,ACC-01942,Individual Account 1942,Individual,CON-02024,,Spain,True
1943,ACC-01943,Individual Account 1943,Individual,CON-00108,,Spain,False
1944,ACC-01944,Individual Account 1944,Individual,CON-01479,,Spain,True
1945,ACC-01945,Individual Account 1945,Individual,CON-02270,,Spain,True
1946,ACC-01946,Individual Account 1946,Individual,CON-04644,,Spain,True
1947,ACC-01947,Individual Account 1947,Individual,CON-01512,,Spain,True
1948,ACC-01948,Individual Account 1948,Individual,CON-01915,,Spain,True
1949,ACC-01949,Individual Account 1949,Individual,CON-03292,,Spain,True
1950,ACC-01950,Individual Account 1950,Individual,CON-02260,,Spain,True
1951,ACC-01951,Individual Account 1951,Individual,CON-00532,,Spain,True
1952,ACC-01952,Individual Account 1952,Individual,CON-05482,,Spain,True
1953,ACC-01953,Individual Account 1953,Individual,CON-04388,,Spain,True
1954,ACC-01954,Individual Account 1954,Individual,CON-00354,,Spain,True
1955,ACC-01955,Individual Account 1955,Individual,CON-00270,,Spain,True
1956,ACC-01956,Individual Account 1956,Individual,CON-05359,,Spain,True
1957,ACC-01957,Individual Account 1957,Individual,CON-03927,,Spain,True
1958,ACC-01958,Individual Account 1958,Individual,CON-04694,,Spain,False
1959,ACC-01959,Individual Account 1959,Individual,CON-02945,,Spain,True
1960,ACC-01960,Individual Account 1960,Individual,CON-04072,,Spain,False
1961,ACC-01961,Individual Account 1961,Individual,CON-02154,,Spain,True
1962,ACC-01962,Individual Account 1962,Individual,CON-01683,,Spain,True
1963,ACC-01963,Individual Account 1963,Individual,CON-03151,,Spain,False
1964,ACC-01964,Individual Account 1964,Individual,CON-01678,,Spain,False
1965,ACC-01965,Individual Account 1965,Individual,CON-04833,,Spain,False
1966,ACC-01966,Individual Account 1966,Individual,CON-04708,,Spain,True
1967,ACC-01967,Individual Account 1967,Individual,CON-00303,,Spain,True
1968,ACC-01968,Individual Account 1968,Individual,CON-00514,,Spain,True
1969,ACC-01969,Individual Account 1969,Individual,CON-01299,,Spain,True
1970,ACC-01970,Individual Account 1970,Individual,CON-02632,,Spain,True
1971,ACC-01971,Individual Account 1971,Individual,CON-05199,,Spain,False
1972,ACC-01972,Individual Account 1972,Individual,CON-01844,,Spain,True
1973,ACC-01973,Individual Account 1973,Individual,CON-04960,,Spain,True
1974,ACC-01974,Individual Account 1974,Individual,CON-02786,,Spain,False
1975,ACC-01975,Individual Account 1975,Individual,CON-02120,,Spain,True
1976,ACC-01976,Individual Account 1976,Individual,CON-01412,,Spain,True
1977,ACC-01977,Individual Account 1977,Individual,CON-00526,,Spain,True
1978,ACC-01978,Individual Account 1978,Individual,CON-03597,,Spain,True
1979,ACC-01979,Individual Account 1979,Individual,CON-05238,,Spain,True
1980,ACC-01980,Individual Account 1980,Individual,CON-03196,,Spain,False
1981,ACC-01981,Individual Account 1981,Individual,CON-02259,,Spain,False
1982,ACC-01982,Individual Account 1982,Individual,CON-02621,,Spain,True
1983,ACC-01983,Individual Account 1983,Individual,CON-02408,,Spain,False
1984,ACC-01984,Individual Account 1984,Individual,CON-00746,,Spain,True
1985,ACC-01985,Individual Account 1985,Individual,CON-03145,,Spain,False
1986,ACC-01986,Individual Account 1986,Individual,CON-00529,,Spain,False
1987,ACC-01987,Individual Account 1987,Individual,CON-04980,,Spain,True
1988,ACC-01988,Individual Account 1988,Individual,CON-05630,,Spain,False
1989,ACC-01989,Individual Account 1989,Individual,CON-04762,,Spain,True
1990,ACC-01990,Individual Account 1990,Individual,CON-03557,,Spain,False
1991,ACC-01991,Individual Account 1991,Individual,CON-05323,,Spain,True
1992,ACC-01992,Individual Account 1992,Individual,CON-03406,,Spain,True
1993,ACC-01993,Individual Account 1993,Individual,CON-00509,,Spain,False
1994,ACC-01994,Individual Account 1994,Individual,CON-02123,,Spain,False
1995,ACC-01995,Individual Account 1995,Individual,CON-00627,,Spain,True
1996,ACC-01996,Individual Account 1996,Individual,CON-01246,,Spain,True
1997,ACC-01997,Individual Account 1997,Individual,CON-00675,,Spain,False
1998,ACC-01998,Individual Account 1998,Individual,CON-00664,,Spain,True
1999,ACC-01999,Individual Account 1999,Individual,CON-01322,,Spain,False
2000,ACC-02000,Individual Account 2000,Individual,CON-02906,,Spain,True
2001,ACC-02001,Individual Account 2001,Individual,CON-00924,,Spain,True
2002,ACC-02002,Individual Account 2002,Individual,CON-01418,,Spain,True
2003,ACC-02003,Individual Account 2003,Individual,CON-02126,,Spain,False
2004,ACC-02004,Individual Account 2004,Individual,CON-03666,,Spain,False
2005,ACC-02005,Individual Account 2005,Individual,CON-01164,,Spain,True
2006,ACC-02006,Individual Account 2006,Individual,CON-05488,,Spain,True
2007,ACC-02007,Individual Account 2007,Individual,CON-04006,,Spain,False
2008,ACC-02008,Individual Account 2008,Individual,CON-01027,,Spain,True
2009,ACC-02009,Individual Account 2009,Individual,CON-00805,,Spain,False
2010,ACC-02010,Individual Account 2010,Individual,CON-02602,,Spain,True
2011,ACC-02011,Individual Account 2011,Individual,CON-02257,,Spain,True
2012,ACC-02012,Individual Account 2012,Individual,CON-03976,,Spain,True
2013,ACC-02013,Individual Account 2013,Individual,CON-00513,,Spain,False
2014,ACC-02014,Individual Account 2014,Individual,CON-04460,,Spain,False
2015,ACC-02015,Individual Account 2015,Individual,CON-01241,,Spain,True
2016,ACC-02016,Individual Account 2016,Individual,CON-02517,,Spain,True
2017,ACC-02017,Individual Account 2017,Individual,CON-05349,,Spain,True
2018,ACC-02018,Individual Account 2018,Individual,CON-00383,,Spain,True
2019,ACC-02019,Individual Account 2019,Individual,CON-02059,,Spain,False
2020,ACC-02020,Individual Account 2020,Individual,CON-02626,,Spain,False
2021,ACC-02021,Individual Account 2021,Individual,CON-04264,,Spain,True
2022,ACC-02022,Individual Account 2022,Individual,CON-02425,,Spain,False
2023,ACC-02023,Individual Account 2023,Individual,CON-02379,,Spain,True
2024,ACC-02024,Individual Account 2024,Individual,CON-00632,,Spain,True
2025,ACC-02025,Individual Account 2025,Individual,CON-04110,,Spain,False
2026,ACC-02026,Individual Account 2026,Individual,CON-02699,,Spain,True
2027,ACC-02027,Individual Account 2027,Individual,CON-02558,,Spain,False
2028,ACC-02028,Individual Account 2028,Individual,CON-02952,,Spain,True
2029,ACC-02029,Individual Account 2029,Individual,CON-03695,,Spain,True
2030,ACC-02030,Individual Account 2030,Individual,CON-03941,,Spain,True
2031,ACC-02031,Individual Account 2031,Individual,CON-01383,,Spain,True
2032,ACC-02032,Individual Account 2032,Individual,CON-03452,,Spain,True
2033,ACC-02033,Individual Account 2033,Individual,CON-04186,,Spain,True
2034,ACC-02034,Individual Account 2034,Individual,CON-00169,,Spain,True
2035,ACC-02035,Individual Account 2035,Individual,CON-03381,,Spain,False
2036,ACC-02036,Individual Account 2036,Individual,CON-03539,,Spain,True
2037,ACC-02037,Individual Account 2037,Individual,CON-00117,,Spain,True
2038,ACC-02038,Individual Account 2038,Individual,CON-00333,,Spain,False
2039,ACC-02039,Individual Account 2039,Individual,CON-00187,,Spain,True
2040,ACC-02040,Individual Account 2040,Individual,CON-02628,,Spain,False
2041,ACC-02041,Individual Account 2041,Individual,CON-03159,,Spain,False
2042,ACC-02042,Individual Account 2042,Individual,CON-02363,,Spain,True
2043,ACC-02043,Individual Account 2043,Individual,CON-01085,,Spain,True
2044,ACC-02044,Individual Account 2044,Individual,CON-02668,,Spain,True
2045,ACC-02045,Individual Account 2045,Individual,CON-00864,,Spain,True
2046,ACC-02046,Individual Account 2046,Individual,CON-03142,,Spain,True
2047,ACC-02047,Individual Account 2047,Individual,CON-02344,,Spain,True
2048,ACC-02048,Individual Account 2048,Individual,CON-01707,,Spain,True
2049,ACC-02049,Individual Account 2049,Individual,CON-04623,,Spain,True
2050,ACC-02050,Individual Account 2050,Individual,CON-02618,,Spain,False
2051,ACC-02051,Individual Account 2051,Individual,CON-00125,,Spain,True
2052,ACC-02052,Individual Account 2052,Individual,CON-02040,,Spain,True
2053,ACC-02053,Individual Account 2053,Individual,CON-03642,,Spain,False
2054,ACC-02054,Individual Account 2054,Individual,CON-02569,,Spain,True
2055,ACC-02055,Individual Account 2055,Individual,CON-04001,,Spain,True
2056,ACC-02056,Individual Account 2056,Individual,CON-01187,,Spain,True
2057,ACC-02057,Individual Account 2057,Individual,CON-02630,,Spain,True
2058,ACC-02058,Individual Account 2058,Individual,CON-01238,,Spain,True
2059,ACC-02059,Individual Account 2059,Individual,CON-01979,,Spain,True
2060,ACC-02060,Individual Account 2060,Individual,CON-01004,,Spain,True
2061,ACC-02061,Individual Account 2061,Individual,CON-05285,,Spain,True
2062,ACC-02062,Individual Account 2062,Individual,CON-03307,,Spain,False
2063,ACC-02063,Individual Account 2063,Individual,CON-02806,,Spain,False
2064,ACC-02064,Individual Account 2064,Individual,CON-05319,,Spain,False
2065,ACC-02065,Individual Account 2065,Individual,CON-01219,,Spain,True
2066,ACC-02066,Individual Account 2066,Individual,CON-01858,,Spain,False
2067,ACC-02067,Individual Account 2067,Individual,CON-00299,,Spain,True
2068,ACC-02068,Individual Account 2068,Individual,CON-02821,,Spain,True
2069,ACC-02069,Individual Account 2069,Individual,CON-00246,,Spain,False
2070,ACC-02070,Individual Account 2070,Individual,CON-00648,,Spain,False
2071,ACC-02071,Individual Account 2071,Individual,CON-01801,,Spain,False
2072,ACC-02072,Individual Account 2072,Individual,CON-04915,,Spain,False
2073,ACC-02073,Individual Account 2073,Individual,CON-01984,,Spain,True
2074,ACC-02074,Individual Account 2074,Individual,CON-05557,,Spain,True
2075,ACC-02075,Individual Account 2075,Individual,CON-00836,,Spain,True
2076,ACC-02076,Individual Account 2076,Individual,CON-01394,,Spain,True
2077,ACC-02077,Individual Account 2077,Individual,CON-02485,,Spain,True
2078,ACC-02078,Individual Account 2078,Individual,CON-00589,,Spain,True
2079,ACC-02079,Individual Account 2079,Individual,CON-01281,,Spain,True
2080,ACC-02080,Individual Account 2080,Individual,CON-04692,,Spain,True
2081,ACC-02081,Individual Account 2081,Individual,CON-02943,,Spain,True
2082,ACC-02082,Individual Account 2082,Individual,CON-05768,,Spain,True
2083,ACC-02083,Individual Account 2083,Individual,CON-03008,,Spain,True
2084,ACC-02084,Individual Account 2084,Individual,CON-03526,,Spain,True
2085,ACC-02085,Individual Account 2085,Individual,CON-01415,,Spain,True
2086,ACC-02086,Individual Account 2086,Individual,CON-05107,,Spain,True
2087,ACC-02087,Individual Account 2087,Individual,CON-04943,,Spain,True
2088,ACC-02088,Individual Account 2088,Individual,CON-03116,,Spain,True
2089,ACC-02089,Individual Account 2089,Individual,CON-01518,,Spain,True
2090,ACC-02090,Individual Account 2090,Individual,CON-02110,,Spain,True
2091,ACC-02091,Individual Account 2091,Individual,CON-04945,,Spain,False
2092,ACC-02092,Individual Account 2092,Individual,CON-00435,,Spain,True
2093,ACC-02093,Individual Account 2093,Individual,CON-03719,,Spain,True
2094,ACC-02094,Individual Account 2094,Individual,CON-00991,,Spain,True
2095,ACC-02095,Individual Account 2095,Individual,CON-01911,,Spain,True
2096,ACC-02096,Individual Account 2096,Individual,CON-00502,,Spain,False
2097,ACC-02097,Individual Account 2097,Individual,CON-01096,,Spain,True
2098,ACC-02098,Individual Account 2098,Individual,CON-05662,,Spain,True
2099,ACC-02099,Individual Account 2099,Individual,CON-01016,,Spain,True
2100,ACC-02100,Individual Account 2100,Individual,CON-00578,,Spain,True
2101,ACC-02101,Individual Account 2101,Individual,CON-00397,,Spain,True
2102,ACC-02102,Individual Account 2102,Individual,CON-00208,,Spain,True
2103,ACC-02103,Individual Account 2103,Individual,CON-01189,,Spain,False
2104,ACC-02104,Individual Account 2104,Individual,CON-01574,,Spain,True
2105,ACC-02105,Individual Account 2105,Individual,CON-04863,,Spain,False
2106,ACC-02106,Individual Account 2106,Individual,CON-02521,,Spain,True
2107,ACC-02107,Individual Account 2107,Individual,CON-01713,,Spain,True
2108,ACC-02108,Individual Account 2108,Individual,CON-01017,,Spain,False
2109,ACC-02109,Individual Account 2109,Individual,CON-03545,,Spain,True
2110,ACC-02110,Individual Account 2110,Individual,CON-00655,,Spain,True
2111,ACC-02111,Individual Account 2111,Individual,CON-04081,,Spain,True
2112,ACC-02112,Individual Account 2112,Individual,CON-05293,,Spain,True
2113,ACC-02113,Individual Account 2113,Individual,CON-02367,,Spain,False
2114,ACC-02114,Individual Account 2114,Individual,CON-02954,,Spain,True
2115,ACC-02115,Individual Account 2115,Individual,CON-03722,,Spain,True
2116,ACC-02116,Individual Account 2116,Individual,CON-00778,,Spain,True
2117,ACC-02117,Individual Account 2117,Individual,CON-03933,,Spain,True
2118,ACC-02118,Individual Account 2118,Individual,CON-00653,,Spain,True
2119,ACC-02119,Individual Account 2119,Individual,CON-02041,,Spain,False
2120,ACC-02120,Individual Account 2120,Individual,CON-02109,,Spain,True
2121,ACC-02121,Individual Account 2121,Individual,CON-04893,,Spain,False
2122,ACC-02122,Individual Account 2122,Individual,CON-02043,,Spain,True
2123,ACC-02123,Individual Account 2123,Individual,CON-03601,,Spain,True
2124,ACC-02124,Individual Account 2124,Individual,CON-04206,,Spain,True
2125,ACC-02125,Individual Account 2125,Individual,CON-05062,,Spain,True
2126,ACC-02126,Individual Account 2126,Individual,CON-05653,,Spain,False
2127,ACC-02127,Individual Account 2127,Individual,CON-00369,,Spain,False
2128,ACC-02128,Individual Account 2128,Individual,CON-01611,,Spain,False
2129,ACC-02129,Individual Account 2129,Individual,CON-02071,,Spain,True
2130,ACC-02130,Individual Account 2130,Individual,CON-01873,,Spain,True
2131,ACC-02131,Individual Account 2131,Individual,CON-00987,,Spain,True
2132,ACC-02132,Individual Account 2132,Individual,CON-00882,,Spain,True
2133,ACC-02133,Individual Account 2133,Individual,CON-02390,,Spain,True
2134,ACC-02134,Individual Account 2134,Individual,CON-01446,,Spain,True
2135,ACC-02135,Individual Account 2135,Individual,CON-00200,,Spain,True
2136,ACC-02136,Individual Account 2136,Individual,CON-05586,,Spain,False
2137,ACC-02137,Individual Account 2137,Individual,CON-01153,,Spain,True
2138,ACC-02138,Individual Account 2138,Individual,CON-02028,,Spain,True
2139,ACC-02139,Individual Account 2139,Individual,CON-02448,,Spain,False
2140,ACC-02140,Individual Account 2140,Individual,CON-03615,,Spain,False
2141,ACC-02141,Individual Account 2141,Individual,CON-03453,,Spain,True
2142,ACC-02142,Individual Account 2142,Individual,CON-02680,,Spain,True
2143,ACC-02143,Individual Account 2143,Individual,CON-02755,,Spain,True
2144,ACC-02144,Individual Account 2144,Individual,CON-01928,,Spain,True
2145,ACC-02145,Individual Account 2145,Individual,CON-05686,,Spain,True
2146,ACC-02146,Individual Account 2146,Individual,CON-05052,,Spain,True
2147,ACC-02147,Individual Account 2147,Individual,CON-00034,,Spain,True
2148,ACC-02148,Individual Account 2148,Individual,CON-03471,,Spain,True
2149,ACC-02149,Individual Account 2149,Individual,CON-00441,,Spain,True
2150,ACC-02150,Individual Account 2150,Individual,CON-04385,,Spain,True
2151,ACC-02151,Individual Account 2151,Individual,CON-00549,,Spain,True
2152,ACC-02152,Individual Account 2152,Individual,CON-03661,,Spain,True
2153,ACC-02153,Individual Account 2153,Individual,CON-05558,,Spain,True
2154,ACC-02154,Individual Account 2154,Individual,CON-02980,,Spain,True
2155,ACC-02155,Individual Account 2155,Individual,CON-01499,,Spain,True
2156,ACC-02156,Individual Account 2156,Individual,CON-04185,,Spain,True
2157,ACC-02157,Individual Account 2157,Individual,CON-01652,,Spain,False
2158,ACC-02158,Individual Account 2158,Individual,CON-03646,,Spain,True
2159,ACC-02159,Individual Account 2159,Individual,CON-00186,,Spain,True
